form	lemma	POS	morph
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
demant	demander	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
fa	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
talent	talent	NOMcom	NOMB.=s|GENRE=m|CAS=r
sai	savoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
aim	amer1	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
sou	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
amés	amer1	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
ain	amer1	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
rainme	re+amer1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
menor	menor	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=c
esfroi	esfroi	NOMcom	NOMB.=s|GENRE=m|CAS=r
poons	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=p
prendre	prendre	VERinf	MORPH=empty
conroi	conroi	NOMcom	NOMB.=s|GENRE=m|CAS=r
Poons	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=p
sui	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
sous	sol1	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
amors	amor	NOMcom	NOMB.=s|GENRE=f|CAS=n
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Proier	priier	VERinf	MORPH=empty
doi	devoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
proiier	priier	VERinf	MORPH=empty
aim	amer1	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
sat	savoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
aidier	aidier	VERinf	MORPH=empty
conseil	conseil	NOMcom	NOMB.=s|GENRE=m|CAS=r
dener	doner	VERinf	MORPH=empty
peut	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
morir	morir	VERinf	MORPH=empty
estuet	estovoir1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Las	las	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
plaing	plaindre	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
ot	öir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Parens	parent	NOMcom	NOMB.=s|GENRE=m|CAS=n
aie	avoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=1|NOMB.=s
set	savoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
mot	mot	NOMcom	NOMB.=s|GENRE=m|CAS=r
sont	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
devenu	devenir	VERppe	NOMB.=p|GENRE=m|CAS=n
