form	lemma	POS	morph
vers	vers1	NOMcom	NOMB.=p|GENRE=m|CAS=n
dirray	dire	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s
sunt	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
enfances	enfance	NOMcom	NOMB.=p|GENRE=f|CAS=r
Seint	saint	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
miracles	miracle	NOMcom	NOMB.=p|GENRE=m|CAS=r
homme	ome	NOMcom	NOMB.=s|GENRE=m|CAS=n
beals	bel1	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p
oÿ	öir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
Rei	roi2	NOMcom	NOMB.=p|GENRE=m|CAS=n
duc	duc2	NOMcom	NOMB.=p|GENRE=m|CAS=n
prince	prince	NOMcom	NOMB.=p|GENRE=m|CAS=n
emperur	emperëor	NOMcom	NOMB.=p|GENRE=m|CAS=n
cunt	conte1	NOMcom	NOMB.=p|GENRE=m|CAS=n
barun	baron	NOMcom	NOMB.=p|GENRE=m|CAS=n
vavasur	vavassor	NOMcom	NOMB.=p|GENRE=m|CAS=n
deivent	devoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
oevre	uevre	NOMcom	NOMB.=s|GENRE=f|CAS=r
entendre	entendre	VERinf	MORPH=empty
bon	bon	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
essemple	essemple	NOMcom	NOMB.=s|GENRE=m|CAS=r
purrunt	pöoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=p
prendre	prendre	VERinf	MORPH=empty
Rey	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=n
deit	devoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
oyr	öir	VERinf	MORPH=empty
rey	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=r
ensample	essemple	NOMcom	NOMB.=s|GENRE=m|CAS=r
tenir	tenir1	VERinf	MORPH=empty
duc	duc2	NOMcom	NOMB.=s|GENRE=m|CAS=n
duc	duc2	NOMcom	NOMB.=s|GENRE=m|CAS=r
quens	conte1	NOMcom	NOMB.=s|GENRE=m|CAS=n
cunte	conte1	NOMcom	NOMB.=s|GENRE=m|CAS=r
reison	raison	NOMcom	NOMB.=s|GENRE=f|CAS=n
bien	bien2	NOMcom	NOMB.=s|GENRE=m|CAS=r
amunte	amonter	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
bons	bon	ADJqua	NOMB.=p|GENRE=m|CAS=n|DEGRE=p
genz	gent1	NOMcom	NOMB.=p|GENRE=m|CAS=n
deivent	devoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
amer	amer1	VERinf	MORPH=empty
oir	öir	VERinf	MORPH=empty
retreire	retraire	VERinf	MORPH=empty
recunter	reconter	VERinf	MORPH=empty
bons	bon	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p
gestes	geste2	NOMcom	NOMB.=p|GENRE=f|CAS=r
estoyres	estoire1	NOMcom	NOMB.=p|GENRE=f|CAS=r
contemple	contemple	NOMcom	NOMB.=s|GENRE=m|CAS=r
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
mustra	mostrer	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
vertu	vertu	NOMcom	NOMB.=s|GENRE=f|CAS=r
liu	lieu	NOMcom	NOMB.=s|GENRE=m|CAS=r
corseint	cors1+saint	NOMcom	NOMB.=s|GENRE=m|CAS=n
giseit	jesir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
esteit	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
bon	bon	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
dreit	droit	NOMcom	NOMB.=s|GENRE=m|CAS=r
erent	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
conversant	converser	VERppa	NOMB.=x|GENRE=x|CAS=x
esteient	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
creant	croire	VERppa	NOMB.=p|GENRE=m|CAS=n
miracles	miracle	NOMcom	NOMB.=p|GENRE=m|CAS=r
fist	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
nota	noter1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
escrit	escrit	NOMcom	NOMB.=s|GENRE=m|CAS=r
sen	sen2	NOMcom	NOMB.=s|GENRE=m|CAS=r
perneit	prendre	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
creance	crëance	NOMcom	NOMB.=s|GENRE=f|CAS=n
fieble	foible	ADJqua	NOMB.=s|GENRE=f|CAS=n|DEGRE=p
esteit	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
apostoile	apostoile	NOMcom	NOMB.=s|GENRE=m|CAS=r
out	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
