form	lemma	POS	morph
dist	dire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
aiez	avoir	VERcjg	MODE=imp|PERS.=2|NOMB.=p
cure	cure	NOMcom	NOMB.=s|GENRE=f|CAS=r
chevalcherai	chevauchier	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s
soir	soir	NOMcom	NOMB.=s|GENRE=m|CAS=r
lune	lune	NOMcom	NOMB.=s|GENRE=f|CAS=r
haubert	hauberc	NOMcom	NOMB.=s|GENRE=m|CAS=r
iert	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
tinte	teindre	VERppe	NOMB.=s|GENRE=f|CAS=n
tointure	teinture	NOMcom	NOMB.=s|GENRE=f|CAS=n
cuit	cuidier1	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
panser	penser	VERinf	MORPH=empty
aiue	äie	NOMcom	NOMB.=s|GENRE=f|CAS=r
seis	savoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s
rois	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=n
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
commancié	comencier	VERppe	NOMB.=s|GENRE=m|CAS=r
venoie	venir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=1|NOMB.=s
saint	saint	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
proier	priier	VERinf	MORPH=empty
repairoie	repairier	VERcjg	MODE=ind|TEMPS=ipf|PERS.=1|NOMB.=s
oste	oste	NOMcom	NOMB.=s|GENRE=m|CAS=r
vit	vëoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
eumes	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=1|NOMB.=p
boivre	boivre	VERinf	MORPH=empty
mengier	mangier	VERinf	MORPH=empty
grues	grue	NOMcom	NOMB.=p|GENRE=f|CAS=r
gentes	jante1	NOMcom	NOMB.=p|GENRE=f|CAS=r
malars	malart	NOMcom	NOMB.=p|GENRE=m|CAS=r
ploviers	plovier	NOMcom	NOMB.=p|GENRE=m|CAS=r
plaint	plaindre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
escuier	escuier2	NOMcom	NOMB.=s|GENRE=m|CAS=n
aumes	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=1|NOMB.=p
but	boivre	VERppe	NOMB.=s|GENRE=m|CAS=r
mengié	mangier	VERppe	NOMB.=s|GENRE=m|CAS=r
sire	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=n
alait	aler	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
bois	bois	NOMcom	NOMB.=s|GENRE=m|CAS=r
esbanoier	esbanoiier	VERinf	MORPH=empty
broches	brachet	NOMcom	NOMB.=p|GENRE=m|CAS=r
loemiers	lïemier	NOMcom	NOMB.=p|GENRE=m|CAS=r
falcons	faucon	NOMcom	NOMB.=p|GENRE=m|CAS=r
esperviers	esprevier	NOMcom	NOMB.=p|GENRE=m|CAS=r
