form	lemma	POS	morph
Amor	amor	NOMcom	NOMB.=s|GENRE=f|CAS=r
dirai	dire	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s
vertuz	vertu	NOMcom	NOMB.=p|GENRE=f|CAS=r
bones	bon	ADJqua	NOMB.=p|GENRE=f|CAS=r|DEGRE=p
ovres	uevre	NOMcom	NOMB.=p|GENRE=f|CAS=r
hom	ome	NOMcom	NOMB.=s|GENRE=m|CAS=n
fait	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
charité	charité	NOMcom	NOMB.=s|GENRE=f|CAS=r
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
amors	amor	NOMcom	NOMB.=s|GENRE=f|CAS=n
amors	amor	NOMcom	NOMB.=s|GENRE=f|CAS=n
proeme	proisme	NOMcom	NOMB.=s|GENRE=m|CAS=r
santifiet	saintefiier	VERppe	NOMB.=s|GENRE=m|CAS=r
appareillet	apareillier1	VERppe	NOMB.=s|GENRE=m|CAS=r
seit	estre1	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
dignes	digne	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
gloire	gloire	NOMcom	NOMB.=s|GENRE=f|CAS=r
bones	bon	ADJqua	NOMB.=p|GENRE=f|CAS=n|DEGRE=p
ovres	uevre	NOMcom	NOMB.=p|GENRE=f|CAS=n
maus	mal1	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
hom	ome	NOMcom	NOMB.=s|GENRE=m|CAS=n
fait	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
charité	charité	NOMcom	NOMB.=s|GENRE=f|CAS=r
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
puet	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
faire	faire	VERinf	MORPH=empty
bien	bien2	NOMcom	NOMB.=s|GENRE=m|CAS=r
ops	ues	NOMcom	NOMB.=s|GENRE=m|CAS=r
deit	devoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
aveir	avoir	VERinf	MORPH=empty
prestres	prestre	NOMcom	NOMB.=s|GENRE=m|CAS=n
escience	escïence	NOMcom	NOMB.=s|GENRE=f|CAS=r
sache	savoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
respondre	respondre1	VERinf	MORPH=empty
just	jüise	NOMcom	NOMB.=s|GENRE=m|CAS=r
pecheor	pechëor	NOMcom	NOMB.=s|GENRE=m|CAS=r
dist	dire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
prophete	profete	NOMcom	NOMB.=s|GENRE=m|CAS=r
trova	trover	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
gent	gent1	NOMcom	NOMB.=s|GENRE=f|CAS=r
