form	lemma	POS	morph
sor	sor2	PRE	MORPH=empty
une	un	DETndf	NOMB.=s|GENRE=f|CAS=r
pierre	piere	NOMcom	NOMB.=s|GENRE=f|CAS=r
d	de	PRE	MORPH=empty
aventure	aventure	NOMcom	NOMB.=s|GENRE=f|CAS=r
mais	mais1	CONcoo	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
t	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=i
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
puis	puis	ADVgen	DEGRE=-
ouevre	uevre	NOMcom	NOMB.=s|GENRE=f|CAS=r
monstree	mostrer	VERppe	NOMB.=s|GENRE=f|CAS=r
à	a3	PRE	MORPH=empty
descouvert	descovrir	VERppe	NOMB.=s|GENRE=m|CAS=r
l	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
as	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s
esgardee	esgarder	VERppe	NOMB.=s|GENRE=f|CAS=r
Per	par	PRE	MORPH=empty
exemple	essemple	NOMcom	NOMB.=s|GENRE=m|CAS=r
vous	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i
veil	voloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
aprendre	aprendre	VERinf	MORPH=empty
que	que4	CONsub	MORPH=empty
nus	nul	PROind	NOMB.=s|GENRE=m|CAS=n
ne	ne1	ADVneg	MORPH=empty
doit	devoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
noiant	nïent	PROind	NOMB.=s|GENRE=n|CAS=r
atandre	atendre	VERinf	MORPH=empty
à	a3	PRE	MORPH=empty
fable	fable	NOMcom	NOMB.=s|GENRE=f|CAS=r
qui	qui	PROrel	NOMB.=s|GENRE=f|CAS=n
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
de	de	PRE	MORPH=empty
menconge	mençogne	NOMcom	NOMB.=s|GENRE=m|CAS=r
n	ne2	CONcoo	MORPH=empty
à	a3	PRE	MORPH=empty
painture	peinture	NOMcom	NOMB.=s|GENRE=f|CAS=r
qui	qui	PROrel	NOMB.=s|GENRE=f|CAS=n
samble	sembler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
songe	songe	NOMcom	NOMB.=s|GENRE=m|CAS=n
c	ce1	PROdem	NOMB.=s|GENRE=n|CAS=n
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
à	a3	PRE	MORPH=empty
croire	croire	VERinf	MORPH=empty
dont	dont	PROrel	NOMB.=x|GENRE=x|CAS=x
on	on	PROind	NOMB.=s|GENRE=n|CAS=n
voit	vëoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
l	le	DETdef	NOMB.=s|GENRE=f|CAS=r
uevre	uevre	NOMcom	NOMB.=s|GENRE=f|CAS=r
qui	qui	PROrel	NOMB.=s|GENRE=f|CAS=n
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
verité	verité	NOMcom	NOMB.=s|GENRE=f|CAS=r
en	en2	PROadv	MORPH=empty
