form	lemma	POS	morph
Ne	ne1	ADVneg	MORPH=empty
put	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
nul	nul	PROind	NOMB.=s|GENRE=m|CAS=n
à	a3	PRE	MORPH=empty
haut	haut	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
pris	pris1	NOMcom	NOMB.=s|GENRE=m|CAS=r
munter	monter	VERinf	MORPH=empty
si	se	CONsub	MORPH=empty
en	en1	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
pruesce	pröece	NOMcom	NOMB.=s|GENRE=f|CAS=r
n	ne1	ADVneg	MORPH=empty
ad	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
deus	deus	DETcar	NOMB.=p|GENRE=f|CAS=r
eles	ele1	NOMcom	NOMB.=p|GENRE=f|CAS=r
Si	si	ADVgen	DEGRE=-
vus	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i
dirai	dire	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s
de	de	PRE	MORPH=empty
que	que2	PROrel	NOMB.=s|GENRE=n|CAS=r
e	et	CONcoo	MORPH=empty
queles	quel1	ADJint	NOMB.=p|GENRE=f|CAS=r
les	le	DETdef	NOMB.=p|GENRE=f|CAS=n
deus	deus	ADJcar	NOMB.=p|GENRE=f|CAS=n
eles	ele1	NOMcom	NOMB.=p|GENRE=f|CAS=n
covent	covenir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
à	a3	PRE	MORPH=empty
estre	estre1	VERinf	MORPH=empty
Largesce	largece	NOMcom	NOMB.=s|GENRE=f|CAS=n
deit	devoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
estre	estre1	VERinf	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=n
destre	destre	NOMcom	NOMB.=s|GENRE=f|CAS=n
e	et	CONcoo	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=n
senestre	senestre	NOMcom	NOMB.=s|GENRE=f|CAS=n
Curteisie	cortoisie	NOMcom	NOMB.=s|GENRE=f|CAS=n
Mes	mais1	CONcoo	MORPH=empty
se	se	CONsub	MORPH=empty
chescune	chascun	PROind	NOMB.=s|GENRE=f|CAS=n
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
furnie	fornir	VERppe	NOMB.=s|GENRE=f|CAS=n
si	si	ADVgen	DEGRE=-
covent	covenir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
