form	lemma	POS	morph
mes	mais1	CONcoo	MORPH=empty
povres	povre	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
estoit	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
et	et	CONcoo	MORPH=empty
jurerent	jurer	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
que	que4	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
ocirroient	ocire	VERcjg	MODE=con|PERS.=3|NOMB.=p
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
premier	premier	ADJord	NOMB.=s|GENRE=m|CAS=r
jor	jor	NOMcom	NOMB.=s|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
jenvier	jenvier	NOMcom	NOMB.=s|GENRE=m|CAS=r
eu	en1+le	PRE.DETdef	MORPH=empty+NOMB.=s|GENRE=m|CAS=r
Capitoile	capitoile	NOMpro	NOMB.=s|GENRE=m|CAS=r
les	le	DETdef	NOMB.=p|GENRE=m|CAS=r
ii	2	ADJcar	NOMB.=p|GENRE=m|CAS=r
conseles	consule	NOMcom	NOMB.=p|GENRE=m|CAS=r
Luce	Lucius	NOMpro	NOMB.=s|GENRE=m|CAS=r
Cote	Cotta	NOMpro	NOMB.=s|GENRE=x|CAS=r
et	et	CONcoo	MORPH=empty
Luce	Lucius	NOMpro	NOMB.=s|GENRE=m|CAS=r
Torquat	Torquatus	NOMpro	NOMB.=s|GENRE=x|CAS=r
por	por2	PRE	MORPH=empty
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r
que	que4	CONsub	MORPH=empty
l	le	DETdef	NOMB.=s|GENRE=n|CAS=n
en	on	PROind	NOMB.=s|GENRE=n|CAS=n
les	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
avoit	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
refusez	refuser	VERppe	NOMB.=p|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
mis	metre2	VERppe	NOMB.=s|GENRE=m|CAS=r
arriere	ariere	ADVgen	DEGRE=-
ne	ne2	CONcoo	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
sousfroit	sofrir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
l	le	DETdef	NOMB.=s|GENRE=n|CAS=n
en	on	PROind	NOMB.=s|GENRE=n|CAS=n
pas	pas	ADVneg	MORPH=empty
que	que4	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
fussent	estre1	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=p
consele	consule	NOMcom	NOMB.=p|GENRE=m|CAS=n
Des	de+le	PRE.DETdef	NOMB.=p|GENRE=m|CAS=r
sanators	senator	NOMcom	NOMB.=p|GENRE=m|CAS=r
meismes	mëisme	ADJind	NOMB.=p|GENRE=m|CAS=r
avoient	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
juré	jurer	VERppe	NOMB.=s|GENRE=m|CAS=r
ocirre	ocire	VERinf	MORPH=empty
auquanz	aucant	PROind	NOMB.=p|GENRE=m|CAS=r
Mes	mais1	CONcoo	MORPH=empty
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=n
destorba	destorber	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
lor	lor2	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r
conjuroison	conjuracïon	NOMcom	NOMB.=s|GENRE=f|CAS=r
que	que4	CONsub	MORPH=empty
Piso	Pison	NOMpro	NOMB.=s|GENRE=m|CAS=n
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
envoiez	envoiier	VERppe	NOMB.=s|GENRE=m|CAS=n
en	en1	PRE	MORPH=empty
Espaigne	Espagne	NOMpro	NOMB.=s|GENRE=f|CAS=r
par	par	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
conseil	conseil	NOMcom	NOMB.=s|GENRE=m|CAS=r
del	de+le	PRE.DETdef	MORPH=empty+NOMB.=s|GENRE=m|CAS=r
senat	senat	NOMcom	NOMB.=s|GENRE=m|CAS=r
à	a3	PRE	MORPH=empty
tote	tot	DETind	NOMB.=s|GENRE=f|CAS=r
une	un	DETndf	NOMB.=s|GENRE=f|CAS=r
ostz	ost	NOMcom	NOMB.=s|GENRE=f|CAS=r
et	et	CONcoo	MORPH=empty
Marcus	Marcus	NOMpro	NOMB.=s|GENRE=m|CAS=n
Crassus	Crassus	NOMpro	NOMB.=s|GENRE=m|CAS=n
meismes	mëisme	ADJind	NOMB.=s|GENRE=m|CAS=r
le	il	PROper	PERS.=3|NOMB.=s|GENRE=n|CAS=r
loa	löer1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
Li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
senaz	senat	NOMcom	NOMB.=s|GENRE=m|CAS=n
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
loa	löer1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
por	por2	PRE	MORPH=empty
esloignier	esloignier	VERinf	MORPH=empty
de	de	PRE	MORPH=empty
cité	cité	NOMcom	NOMB.=s|GENRE=f|CAS=r
home	ome	NOMcom	NOMB.=s|GENRE=m|CAS=r
noiseus	noisos	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
