form	lemma	POS	morph
Par	par	PRE	MORPH=empty
entrer	entrer	VERinf	MORPH=empty
en	en1	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
celle	cele	NOMcom	NOMB.=s|GENRE=f|CAS=r
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
lou	le	DETdef	NOMB.=s|GENRE=m|CAS=r
mur	mur	NOMcom	NOMB.=s|GENRE=m|CAS=r
corrumpu	corrompre	VERppe	NOMB.=s|GENRE=m|CAS=r
Li	le	DETdef	NOMB.=p|GENRE=m|CAS=n
autres	autre	PROind	NOMB.=p|GENRE=m|CAS=n
qui	qui	PROrel	NOMB.=p|GENRE=m|CAS=n
remés	remanoir	VERppe	NOMB.=p|GENRE=m|CAS=n
à	a3	PRE	MORPH=empty
Vincence	Vicence	NOMpro	NOMB.=s|GENRE=x|CAS=r
estoient	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
fammes	feme	NOMcom	NOMB.=p|GENRE=f|CAS=n
villes	vieil	ADJqua	NOMB.=p|GENRE=f|CAS=n|DEGRE=p
enfants	enfant	NOMcom	NOMB.=p|GENRE=m|CAS=n
qui	qui	PROrel	NOMB.=p|GENRE=m|CAS=n
aler	aler	VERinf	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
pooient	pöoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
cele	cel	DETdem	NOMB.=s|GENRE=f|CAS=r
part	part1	NOMcom	NOMB.=s|GENRE=f|CAS=r
vers	vers2	PRE	MORPH=empty
lou	le	DETdef	NOMB.=s|GENRE=m|CAS=r
cors	cors1	NOMcom	NOMB.=s|GENRE=m|CAS=r
Dé	Dieu	NOMpro	NOMB.=s|GENRE=m|CAS=r
proiant	priier	VERppa	NOMB.=x|GENRE=x|CAS=x
s	soi1	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
apruchoient	aprochier	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
Deus	deus	DETcar	NOMB.=p|GENRE=f|CAS=r
liues	lieue	NOMcom	NOMB.=p|GENRE=f|CAS=r
fors	fors1	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
vile	vile	NOMcom	NOMB.=s|GENRE=f|CAS=r
à	a3	PRE	MORPH=empty
l	le	DETdef	NOMB.=s|GENRE=f|CAS=r
encontre	encontre2	NOMcom	NOMB.=s|GENRE=f|CAS=r
venoient	venir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
De	de	PRE	MORPH=empty
l	le	DETdef	NOMB.=s|GENRE=m|CAS=r
aler	aler	VERinf	MORPH=empty
vers	vers2	PRE	MORPH=empty
lou	le	DETdef	NOMB.=s|GENRE=m|CAS=r
cors	cors1	NOMcom	NOMB.=s|GENRE=m|CAS=r
tant	tant	ADVgen	DEGRE=-
forment	forment2	ADVgen	DEGRE=-
se	soi1	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
haterent	haster	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
que	que4	CONsub	MORPH=empty
ces	cel	PROdem	NOMB.=p|GENRE=m|CAS=r
qui	qui	PROrel	NOMB.=p|GENRE=m|CAS=n
lo	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
portoient	porter	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
à	a3	PRE	MORPH=empty
Cor	cort1	NOMcom	NOMB.=s|GENRE=f|CAS=r
Chin	chemin	NOMpro	NOMB.=s|GENRE=m|CAS=r
(lo)	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
troverent	trover	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
où	où	PROrel	NOMB.=x|GENRE=x|CAS=x
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
se	soi1	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
reposoient	reposer	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
et	et	CONcoo	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
se	soi1	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
reposerent	reposer	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
et	et	CONcoo	MORPH=empty
à	a3	PRE	MORPH=empty
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
reverence	reverence	NOMcom	NOMB.=s|GENRE=f|CAS=r
en	en1	PRE	MORPH=empty
apres	après	ADVgen	DEGRE=-
l	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
em	en2	PROadv	MORPH=empty
porterent	porter	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
De	de	PRE	MORPH=empty
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
porter	porter	VERinf	MORPH=empty
estoit	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
chacuns	chascun	PROind	NOMB.=s|GENRE=m|CAS=n
amenevis	amanevir	VERppe	NOMB.=s|GENRE=m|CAS=n
à	a3	PRE	MORPH=empty
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
gent	gent1	NOMcom	NOMB.=s|GENRE=f|CAS=r
à	a3	PRE	MORPH=empty
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
joie	joie	NOMcom	NOMB.=s|GENRE=f|CAS=r
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
cors	cors1	NOMcom	NOMB.=s|GENRE=m|CAS=n
sevelis	sevelir	VERppe	NOMB.=s|GENRE=m|CAS=n
Lou	le	DETdef	NOMB.=s|GENRE=m|CAS=r
tiers	tierz	ADJord	NOMB.=s|GENRE=m|CAS=r
jor	jor	NOMcom	NOMB.=s|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
juillet	juillet	NOMcom	NOMB.=s|GENRE=m|CAS=r
fuit	fuir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
en	en1	PRE	MORPH=empty
terre	terre	NOMcom	NOMB.=s|GENRE=f|CAS=r
mis	metre2	VERppe	NOMB.=s|GENRE=m|CAS=n
ou	en1+le	PRE.DETdef	MORPH=empty+NOMB.=s|GENRE=m|CAS=r
mostier	mostier	NOMcom	NOMB.=s|GENRE=m|CAS=r
Nostre	nostre	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r
Dame	dame	NOMpro	NOMB.=s|GENRE=f|CAS=r
si	si	ADVgen	DEGRE=-
com	come1	CONsub	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i
devis	deviser	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
à	a3	PRE	MORPH=empty
cui	que2	PROrel	NOMB.=s|GENRE=m|CAS=i
titre	title	NOMcom	NOMB.=s|GENRE=m|CAS=r
