form	lemma	POS	morph
Je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
croi	croire	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
ke	que4	CONsub	MORPH=empty
autre	autre	DETind	NOMB.=s|GENRE=f|CAS=r
cose	chose	NOMcom	NOMB.=s|GENRE=f|CAS=r
en	en2	PROadv	MORPH=empty
feroient	faire	VERcjg	MODE=con|PERS.=3|NOMB.=p
et	et	CONcoo	MORPH=empty
mout	mout	ADVgen	DEGRE=-
en	en2	PROadv	MORPH=empty
sont	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
se	se	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
seüsent	savoir	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=p
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
jour	jor	NOMcom	NOMB.=s|GENRE=m|CAS=r
ke	que2	PROrel	NOMB.=x|GENRE=x|CAS=x
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
morir	morir	VERinf	MORPH=empty
deüsent	devoir	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=p
ja	ja	ADVgen	DEGRE=-
puissedi	puissedi	ADVgen	DEGRE=-
bon	bon	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
jour	jor	NOMcom	NOMB.=s|GENRE=m|CAS=r
n	ne1	ADVneg	MORPH=empty
aroient	avoir	VERcjg	MODE=con|PERS.=3|NOMB.=p
car	car	CONcoo	MORPH=empty
à	a3	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
mort	mort	NOMcom	NOMB.=s|GENRE=m|CAS=r
adiés	adès	ADVgen	DEGRE=-
penseroient	penser	VERcjg	MODE=con|PERS.=3|NOMB.=p
et	et	CONcoo	MORPH=empty
non	non	ADVneg	MORPH=empty
pourquant	por2+cant2	ADVgen	DEGRE=-
onkes	onque	ADVgen	DEGRE=-
ne	ne1	ADVneg	MORPH=empty
fine	finer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
seur	sor2	PRE	MORPH=empty
nons	nos1	PROper	PERS.=1|NOMB.=p|GENRE=m|CAS=r
vient	venir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
à	a3	PRE	MORPH=empty
mout	mout	ADVgen	DEGRE=-
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
ravine	ravine	NOMcom	NOMB.=s|GENRE=f|CAS=r
He	e2	INJ	MORPH=empty
las	las	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
bon	bon	ADVgen	DEGRE=p
i	i2	PROadv	MORPH=empty
feroit	faire	VERcjg	MODE=con|PERS.=3|NOMB.=s
penseir	penser	VERinf	MORPH=empty
et	et	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
tous	tot	DETind	NOMB.=p|GENRE=m|CAS=r
maus	mal1	NOMcom	NOMB.=p|GENRE=m|CAS=r
faire	faire	VERinf	MORPH=empty
cesser	cesser	VERinf	MORPH=empty
se	si	ADVgen	DEGRE=-
c	que4	CONsub	MORPH=empty
on	on	PROind	NOMB.=s|GENRE=n|CAS=n
n	ne1	ADVneg	MORPH=empty
en	en2	PROadv	MORPH=empty
fust	estre1	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s
mie	mie	ADVneg	MORPH=empty
soupris	sorprendre	VERppe	NOMB.=s|GENRE=n|CAS=n
Ki	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
garnis	garnir	VERppe	NOMB.=s|GENRE=m|CAS=n
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
n	ne1	ADVneg	MORPH=empty
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
desconfis	desconfire	VERppe	NOMB.=s|GENRE=m|CAS=n
Par	par	PRE	MORPH=empty
celui	cel	DETdem	NOMB.=s|GENRE=m|CAS=r
Dieu	Dieu	NOMpro	NOMB.=s|GENRE=m|CAS=r
ki	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
fist	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
trosne	tron	NOMcom	NOMB.=s|GENRE=m|CAS=r
plus	plus	ADVgen	DEGRE=c
seüre	sëur2	ADJqua	NOMB.=s|GENRE=f|CAS=n|DEGRE=p
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
che	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r
croi	croire	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
l	le	DETdef	NOMB.=s|GENRE=f|CAS=n
aumosne	aumosne	NOMcom	NOMB.=s|GENRE=f|CAS=n
faite	faire	VERppe	NOMB.=s|GENRE=f|CAS=n
quant	cant1	CONsub	MORPH=empty
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
vie	vie1	NOMcom	NOMB.=s|GENRE=f|CAS=r
le	le	DETdef	NOMB.=s|GENRE=m|CAS=n
cors	cors1	NOMcom	NOMB.=s|GENRE=m|CAS=n
k	que1	CONsub	MORPH=empty
ele	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
ne	ne1	ADVneg	MORPH=empty
fait	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
quant	cant1	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
