form	lemma	POS	morph
Maintenant	maintenant	ADVgen	DEGRE=-
vers	vers2	PRE	MORPH=empty
terre	terre	NOMcom	NOMB.=s|GENRE=f|CAS=r
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
lance	lancier3	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
et	et	CONcoo	MORPH=empty
dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
trestoute	trestot	DETind	NOMB.=s|GENRE=f|CAS=r
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r
creance	crëance	NOMcom	NOMB.=s|GENRE=f|CAS=r
et	et	CONcoo	MORPH=empty
oroisons	oraison	NOMcom	NOMB.=p|GENRE=f|CAS=r
que	que2	PROrel	NOMB.=p|GENRE=f|CAS=r
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
savoit	savoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
que	que2	PROrel	NOMB.=p|GENRE=f|CAS=r
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=n
mere	mere	NOMcom	NOMB.=s|GENRE=f|CAS=n
apris	aprendre	VERppe	NOMB.=s|GENRE=m|CAS=r
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
avoit	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
Et	et	CONcoo	MORPH=empty
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
mestres	maistre	NOMcom	NOMB.=s|GENRE=m|CAS=n
des	de+le	PRE.DETdef	MORPH=empty+NOMB.=p|GENRE=m|CAS=r
chevalliers	chevalier	NOMcom	NOMB.=p|GENRE=m|CAS=r
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
voit	vëoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
et	et	CONcoo	MORPH=empty
dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Estez	ester	VERcjg	MODE=imp|PERS.=2|NOMB.=p
ariers	ariere	ADVgen	DEGRE=-
qu	que4	CONcoo	MORPH=empty
à	a3	PRE	MORPH=empty
terre	terre	NOMcom	NOMB.=s|GENRE=f|CAS=r
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
de	de	PRE	MORPH=empty
paour	pëor	NOMcom	NOMB.=s|GENRE=f|CAS=r
cheüz	chëoir	VERppe	NOMB.=s|GENRE=m|CAS=n
cil	cel	DETdem	NOMB.=s|GENRE=m|CAS=n
vallez	vaslet	NOMcom	NOMB.=s|GENRE=m|CAS=n
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
nos	nos1	PROper	PERS.=1|NOMB.=p|GENRE=m|CAS=r
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
veüz	vëoir	VERppe	NOMB.=p|GENRE=m|CAS=r
Si	si	ADVgen	DEGRE=-
nos	nos1	PROper	PERS.=1|NOMB.=p|GENRE=m|CAS=n
alions	aler	VERcjg	MODE=ind|TEMPS=ipf|PERS.=1|NOMB.=p
tuit	tot	PROind	NOMB.=p|GENRE=m|CAS=n
ensemble	ensemble	ADVgen	DEGRE=-
vers	vers2	PRE	MORPH=empty
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
avroit	avoir	VERcjg	MODE=con|PERS.=3|NOMB.=s
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=n
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i
senble	sembler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
si	si	ADVgen	DEGRE=-
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
paour	pëor	NOMcom	NOMB.=s|GENRE=f|CAS=r
que	que4	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
morroit	morir	VERcjg	MODE=con|PERS.=3|NOMB.=s
ne	ne2	CONcoo	MORPH=empty
respondre	respondre1	VERinf	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
