form	lemma	POS	morph
Caignet	Caignet	NOMpro	NOMB.=s|GENRE=m|CAS=n
fai	faire	VERcjg	MODE=imp|PERS.=2|NOMB.=s
leur	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=i
un	un	DETndf	NOMB.=s|GENRE=m|CAS=r
sac	sac1	NOMcom	NOMB.=s|GENRE=m|CAS=r
avoir	avoir	VERinf	MORPH=empty
car	car	CONcoo	MORPH=empty
se	se	CONsub	MORPH=empty
Dieu	Dieu	NOMpro	NOMB.=s|GENRE=m|CAS=r
plaist	plaire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
bien	bien1	ADVgen	DEGRE=p
sera	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
saus	sauf	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
Tien	tenir1	VERcjg	MODE=imp|PERS.=2|NOMB.=s
Cliquet	Cliquet	NOMpro	NOMB.=s|GENRE=m|CAS=n
Chis	cest	PROdem	NOMB.=s|GENRE=m|CAS=n
tient	tenir1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
deus	deus	DETcar	NOMB.=p|GENRE=m|CAS=r
mençaus	menchaut	NOMcom	NOMB.=p|GENRE=m|CAS=r
Alés	aler	VERcjg	MODE=imp|PERS.=2|NOMB.=p
que	que4	CONsub	MORPH=empty
Dieus	Dieu	NOMpro	NOMB.=s|GENRE=m|CAS=n
vous	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=r
ramaint	remener	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
tous	tot	PROind	NOMB.=p|GENRE=m|CAS=r
Ostes	oste	NOMcom	NOMB.=s|GENRE=m|CAS=n
à	a3	PRE	MORPH=empty
Dieu	Dieu	NOMpro	NOMB.=s|GENRE=m|CAS=r
Priés	priier	VERcjg	MODE=imp|PERS.=2|NOMB.=p
pour	por2	PRE	MORPH=empty
nous	nos1	PROper	PERS.=1|NOMB.=p|GENRE=m|CAS=r
que	que4	CONsub	MORPH=empty
no	nostre	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=n
cose	chose	NOMcom	NOMB.=s|GENRE=f|CAS=n
anuit	anuit	ADVgen	DEGRE=-
bien	bien1	ADVgen	DEGRE=p
nous	nos1	PROper	PERS.=1|NOMB.=p|GENRE=m|CAS=i
viegne	venir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
A	a3	PRE	MORPH=empty
foi	foi	NOMcom	NOMB.=s|GENRE=f|CAS=r
segneur	seignor	NOMcom	NOMB.=p|GENRE=m|CAS=n
Dieu	Dieu	NOMpro	NOMB.=s|GENRE=m|CAS=r
en	en2	PROadv	MORPH=empty
souviegne	sovenir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
Pinchedé	Pincedé	NOMpro	NOMB.=s|GENRE=m|CAS=n
tu	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=n
ses	savoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s
mout	mout	ADVgen	DEGRE=-
de	de	PRE	MORPH=empty
l	le	DETdef	NOMB.=s|GENRE=m|CAS=r
art	art	NOMcom	NOMB.=s|GENRE=m|CAS=r
Va	aler	VERcjg	MODE=imp|PERS.=2|NOMB.=s
tost	tost1	ADVgen	DEGRE=p
coiement	coiement	ADVgen	DEGRE=p
cele	cel	DETdem	NOMB.=s|GENRE=f|CAS=r
part	part1	NOMcom	NOMB.=s|GENRE=f|CAS=r
pour	por2	PRE	MORPH=empty
espier	espiier1	VERinf	MORPH=empty
se	se	CONsub	MORPH=empty
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
roys	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=n
dort	dormir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Or	or4	ADVgen	DEGRE=-
tost	tost1	ADVgen	DEGRE=-
fil	fil2	NOMcom	NOMB.=s|GENRE=m|CAS=n
à	a3	PRE	MORPH=empty
putain	pute	NOMcom	NOMB.=s|GENRE=f|CAS=r
larron	larron	NOMcom	NOMB.=s|GENRE=m|CAS=n
car	car	CONcoo	MORPH=empty
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
roys	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=n
dort	dormir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
et	et	CONcoo	MORPH=empty
si	son4	DETpos	PERS.=3|NOMB.=p|GENRE=m|CAS=n
baron	baron	NOMcom	NOMB.=p|GENRE=m|CAS=n
si	si	ADVgen	DEGRE=-
ferm	ferm	ADVgen	DEGRE=p
que	que4	CONsub	MORPH=empty
s	se	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
fussent	estre1	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=p
tout	tot	PROind	NOMB.=p|GENRE=m|CAS=n
mort	morir	VERppe	NOMB.=p|GENRE=m|CAS=n
Cliquet	Cliquet	NOMpro	NOMB.=s|GENRE=m|CAS=n
peu	poi	ADVgen	DEGRE=-
prisa	prisier	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
catel	chatel	NOMcom	NOMB.=s|GENRE=m|CAS=r
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
à	a3	PRE	MORPH=empty
cest	cest	DETdem	NOMB.=s|GENRE=m|CAS=r
cornu	cornu	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
menestrel	menestrel	NOMcom	NOMB.=s|GENRE=m|CAS=r
commanda	comander	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
si	si	ADVgen	DEGRE=-
bele	bel1	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
ricoise	richece	NOMcom	NOMB.=s|GENRE=f|CAS=r
