form	lemma	POS	morph
Ot	öir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
le	il	PROper	PERS.=3|NOMB.=s|GENRE=n|CAS=r
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
rois	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=n
s	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
vers	vers2	PRE	MORPH=empty
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
enclinez	encliner	VERppe	NOMB.=s|GENRE=m|CAS=n
Au	a3+le	PRE.DETdef	MORPH=empty+NOMB.=s|GENRE=m|CAS=r
redrecier	redrecier	NOMcom	NOMB.=x|GENRE=x|CAS=x
l	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
en	en2	PROadv	MORPH=empty
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
aresonné	araisnier	VERppe	NOMB.=s|GENRE=m|CAS=r
Sire	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=n
Guillaumes	Guillaume	NOMpro	NOMB.=s|GENRE=m|CAS=n
dist	dire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
Looys	Louis	NOMpro	NOMB.=s|GENRE=m|CAS=n
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
frans	franc1	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
or	or4	ADVgen	DEGRE=-
voi	vëoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
bien	bien1	ADVgen	DEGRE=p
plain	plein	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
es	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s
de	de	PRE	MORPH=empty
maustalans	mautalent	NOMcom	NOMB.=s|GENRE=m|CAS=r
Voir	voir	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Guillaumes	Guillaume	NOMpro	NOMB.=s|GENRE=m|CAS=n
si	si	ADVgen	DEGRE=-
furent	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
mi	mon1	DETpos	PERS.=1|NOMB.=p|GENRE=m|CAS=n
parant	parent	NOMcom	NOMB.=p|GENRE=m|CAS=n
Ainsi	ainsi	ADVgen	DEGRE=-
vet	aler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
d	de	PRE	MORPH=empty
omme	ome	NOMcom	NOMB.=s|GENRE=m|CAS=r
qui	que2	PROrel	NOMB.=s|GENRE=m|CAS=n
sert	servir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
à	a3	PRE	MORPH=empty
male	mal1	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
gent	gent1	NOMcom	NOMB.=s|GENRE=f|CAS=r
Quant	cant1	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
plus	plus	ADVgen	DEGRE=c
fet	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
n	ne1	ADVneg	MORPH=empty
i	i2	PROadv	MORPH=empty
gaaigne	gäaignier1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
neant	nïent	PROind	NOMB.=s|GENRE=n|CAS=r
aincois	ainçois	ADVgen	DEGRE=-
en	en2	PROadv	MORPH=empty
vet	aler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
tot	tot	ADVgen	NOMB.=s|GENRE=m|CAS=r
adés	adès	ADVgen	DEGRE=-
enpirant	empirier	VERppa	NOMB.=x|GENRE=x|CAS=x
Sire	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=n
Guillaumes	Guillaume	NOMpro	NOMB.=s|GENRE=m|CAS=n
dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Looys	Louis	NOMpro	NOMB.=s|GENRE=m|CAS=n
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
proz	pro	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
or	or4	ADVgen	DEGRE=-
voi	vëoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
bien	bien1	ADVgen	DEGRE=p
mautalant	mautalent	NOMcom	NOMB.=s|GENRE=m|CAS=r
avez	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n
voir	voir	ADVgen	DEGRE=-
Dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Guillaumes	Guillaume	NOMpro	NOMB.=s|GENRE=m|CAS=n
S	si	ADVgen	DEGRE=-
orent	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
mi	mon1	DETpos	PERS.=1|NOMB.=p|GENRE=m|CAS=n
encessor	ancessor	NOMcom	NOMB.=p|GENRE=m|CAS=n
Ainsi	ainsi	ADVgen	DEGRE=-
vet	aler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
d	de	PRE	MORPH=empty
ome	ome	NOMcom	NOMB.=s|GENRE=m|CAS=r
qui	que2	PROrel	NOMB.=s|GENRE=m|CAS=n
sert	servir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
mauvés	mauvais	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
seignor	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=r
quant	cant1	CONsub	MORPH=empty
plus	plus	ADVgen	DEGRE=c
l	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
alieve	alever	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
si	si	ADVgen	DEGRE=-
i	i2	PROadv	MORPH=empty
gaaingne	gäaignier1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
prou	pro	ADVgen	DEGRE=-
Sire	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=n
Guillaume	Guillaume	NOMpro	NOMB.=s|GENRE=m|CAS=n
Looys	Louis	NOMpro	NOMB.=s|GENRE=m|CAS=n
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
respont	respondre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
gardé	garder	VERppe	NOMB.=s|GENRE=m|CAS=r
m	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
avez	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
et	et	CONcoo	MORPH=empty
servi	servir	VERppe	NOMB.=s|GENRE=m|CAS=r
par	par	PRE	MORPH=empty
amor	amor	NOMcom	NOMB.=s|GENRE=f|CAS=r
Beau	bel1	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
niés	nevo	NOMcom	NOMB.=s|GENRE=m|CAS=n
dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
envers	envers2	PRE	MORPH=empty
moi	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
entendez	entendre	VERcjg	MODE=imp|PERS.=2|NOMB.=p
de	de	PRE	MORPH=empty
tel	tel	DETind	NOMB.=s|GENRE=m|CAS=r
mestier	mestier	NOMcom	NOMB.=s|GENRE=m|CAS=r
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n
estes	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
or	or4	ADVgen	DEGRE=-
mellez	mesler	VERppe	NOMB.=s|GENRE=m|CAS=n
dont	dont	PROrel	NOMB.=x|GENRE=x|CAS=x
bien	bien1	ADVgen	DEGRE=p
i	i2	PROadv	MORPH=empty
pert	paroir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
que	que4	CONsub	MORPH=empty
gueres	gaire	ADVgen	DEGRE=-
ne	ne1	ADVneg	MORPH=empty
savez	savoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
Ot	öir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
le	il	PROper	PERS.=3|NOMB.=s|GENRE=n|CAS=r
Bertran	Bertrand	NOMpro	NOMB.=s|GENRE=m|CAS=n
à	a3	PRE	MORPH=empty
pou	poi	ADVgen	DEGRE=-
n	ne1	ADVneg	MORPH=empty
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
forssenez	forsener	VERppe	NOMB.=s|GENRE=m|CAS=n
En	en1	PRE	MORPH=empty
cele	cel	DETdem	NOMB.=s|GENRE=f|CAS=r
tonne	tone	NOMcom	NOMB.=s|GENRE=f|CAS=r
que	que2	PROrel	NOMB.=s|GENRE=f|CAS=r
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
quens	conte1	NOMcom	NOMB.=s|GENRE=m|CAS=n
dut	devoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
mener	mener	VERinf	MORPH=empty
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
Gilebert	Gilbert	NOMpro	NOMB.=s|GENRE=m|CAS=n
de	de	PRE	MORPH=empty
Faloise	Falaise	NOMpro	NOMB.=s|GENRE=f|CAS=r
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
ber	baron	NOMcom	NOMB.=s|GENRE=m|CAS=n
Gautier	Gautier	NOMpro	NOMB.=s|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
Termes	Termes	NOMpro	NOMB.=s|GENRE=x|CAS=r
et	et	CONcoo	MORPH=empty
l	le	DETdef	NOMB.=s|GENRE=m|CAS=r
Escot	escot3	NOMpro	NOMB.=s|GENRE=m|CAS=n
Gilemer	Guilemer	NOMpro	NOMB.=s|GENRE=m|CAS=n
Sire	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=n
Bertran	Bertrand	NOMpro	NOMB.=s|GENRE=m|CAS=n
de	de	PRE	MORPH=empty
conduire	conduire	VERinf	MORPH=empty
penssez	penser	VERcjg	MODE=imp|PERS.=2|NOMB.=s
ne	ne1	ADVneg	MORPH=empty
gardons	garder	VERcjg	MODE=imp|PERS.=1|NOMB.=p
l	le	DETdef	NOMB.=s|GENRE=f|CAS=r
eure	ore3	NOMcom	NOMB.=s|GENRE=f|CAS=r
que	que2	PROrel	NOMB.=x|GENRE=x|CAS=x
soions	estre1	VERcjg	MODE=sub|TEMPS=pst|PERS.=1|NOMB.=p
verssez	verser2	VERppe	NOMB.=p|GENRE=m|CAS=n
Et	et	CONcoo	MORPH=empty
dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Bertran	Bertrand	NOMpro	NOMB.=s|GENRE=m|CAS=n
Tot	tot	ADVgen	NOMB.=s|GENRE=m|CAS=r
à	a3	PRE	MORPH=empty
tans	tens	NOMcom	NOMB.=s|GENRE=m|CAS=r
i	i2	PROadv	MORPH=empty
vendrez	venir	VERcjg	MODE=ind|TEMPS=fut|PERS.=2|NOMB.=p
De	de	PRE	MORPH=empty
ceus	cel	PROdem	NOMB.=p|GENRE=m|CAS=r
