form	lemma	POS	morph
si	si	ADVgen	DEGRE=-
con	come1	CONsub	MORPH=empty
j	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
oi	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=1|NOMB.=s
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r
voie	voie	NOMcom	NOMB.=s|GENRE=f|CAS=r
tenue	tenir1	VERppe	NOMB.=s|GENRE=f|CAS=r
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
forest	forest	NOMcom	NOMB.=s|GENRE=f|CAS=r
en	en1	PRE	MORPH=empty
une	un	DETndf	NOMB.=s|GENRE=f|CAS=r
lande	lande1	NOMcom	NOMB.=s|GENRE=f|CAS=r
loins	loing	ADVgen	DEGRE=p
montant	monter	VERppa	NOMB.=s|GENRE=f|CAS=r
as	a3+le	PRE.DETdef	MORPH=empty+NOMB.=p|GENRE=f|CAS=r
liues	lieue	NOMcom	NOMB.=p|GENRE=f|CAS=r
d	de	PRE	MORPH=empty
Irlande	Irlande	NOMpro	NOMB.=s|GENRE=f|CAS=r
demie	demi2	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
liue	lieue	NOMcom	NOMB.=s|GENRE=f|CAS=r
et	et	CONcoo	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
coisi	choisir	VERcjg	MODE=ind|TEMPS=psp|PERS.=1|NOMB.=s
par	par	PRE	MORPH=empty
desous	desoz	PRE	MORPH=empty
un	un	DETndf	NOMB.=s|GENRE=m|CAS=r
tertre	tertre	NOMcom	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
si	si	ADVgen	DEGRE=-
vi	vëoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=1|NOMB.=s
un	un	DETndf	NOMB.=s|GENRE=m|CAS=r
chevalier	chevalier	NOMcom	NOMB.=s|GENRE=m|CAS=r
s	si	ADVgen	DEGRE=-
ert	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
apoiés	apoiier	VERppe	NOMB.=s|GENRE=m|CAS=n
sour	sor2	PRE	MORPH=empty
se	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r
glaive	glaive	NOMcom	NOMB.=s|GENRE=f|CAS=r
et	et	CONcoo	MORPH=empty
s	si	ADVgen	DEGRE=-
en	en2	PROadv	MORPH=empty
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
ficiés	fichier	VERppe	NOMB.=p|GENRE=m|CAS=r
entor	entor	PRE	MORPH=empty
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
d	de	PRE	MORPH=empty
autres	autre	DETind	NOMB.=p|GENRE=f|CAS=r
dusc	jusque	PRE	MORPH=empty
à	a3	PRE	MORPH=empty
dis	dis1	PROcar	NOMB.=p|GENRE=f|CAS=r
et	et	CONcoo	MORPH=empty
pensoit	penser	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
mout	mout	ADVgen	DEGRE=-
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=n
m	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
avis	avis	NOMcom	NOMB.=s|GENRE=m|CAS=n
Si	si	ADVgen	DEGRE=-
m	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
apensai	apenser	VERcjg	MODE=ind|TEMPS=psp|PERS.=1|NOMB.=s
ki	que4	CONsub	MORPH=empty
c	ce1	PROdem	NOMB.=s|GENRE=n|CAS=n
estoit	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
chevaliers	chevalier	NOMcom	NOMB.=s|GENRE=m|CAS=n
ke	que2	PROrel	NOMB.=s|GENRE=m|CAS=n
là	là	ADVgen	DEGRE=-
atendoit	atendre	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
aventure	aventure	NOMcom	NOMB.=s|GENRE=f|CAS=r
et	et	CONcoo	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
i	i2	PROadv	MORPH=empty
envoiai	envoiier	VERcjg	MODE=ind|TEMPS=psp|PERS.=1|NOMB.=s
tantost	tantost	ADVgen	DEGRE=-
que	que4	CONsub	MORPH=empty
point	point	ADVneg	MORPH=empty
n	ne1	ADVneg	MORPH=empty
i	i2	PROadv	MORPH=empty
delaiai	delaiier1	VERcjg	MODE=ind|TEMPS=psp|PERS.=1|NOMB.=s
celui	cel	PROdem	NOMB.=s|GENRE=m|CAS=r
ki	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
ceens	çaienz	ADVgen	DEGRE=-
vint	venir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
premiers	premier	ADJord	NOMB.=s|GENRE=m|CAS=n
et	et	CONcoo	MORPH=empty
quant	cant1	CONsub	MORPH=empty
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
vit	vëoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
chevaliers	chevalier	NOMcom	NOMB.=s|GENRE=m|CAS=n
