form	lemma	POS	morph
Henri	Henri	NOMpro	NOMB.=s|GENRE=m|CAS=n
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
fiz	fil2	NOMcom	NOMB.=s|GENRE=m|CAS=n
Henri	Henri	NOMpro	NOMB.=s|GENRE=m|CAS=r
fiz	fil2	NOMcom	NOMB.=s|GENRE=m|CAS=n
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r
fille	fille	NOMcom	NOMB.=s|GENRE=f|CAS=r
Mahaut	Mahaut	NOMpro	NOMB.=s|GENRE=f|CAS=r
empereiz	emperëor	NOMcom	NOMB.=s|GENRE=m|CAS=n
de	de	PRE	MORPH=empty
Romme	Rome	NOMpro	NOMB.=s|GENRE=x|CAS=r
ne	ne1	ADVneg	MORPH=empty
pout	pöoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
estre	estre1	VERinf	MORPH=empty
plus	plus	ADVgen	DEGRE=c
haut	haut	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
Cil	cel	PROdem	NOMB.=s|GENRE=m|CAS=n
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
roiz	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=n
moult	mout	ADVgen	DEGRE=-
puissant	poissant	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
n	ne1	ADVneg	MORPH=empty
out	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
voisin	voisin	NOMcom	NOMB.=s|GENRE=m|CAS=r
tant	tant	ADVgen	DEGRE=-
plus	plus	ADVgen	DEGRE=c
haut	haut	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
que	que4	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
ne	ne1	ADVneg	MORPH=empty
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
feist	faire	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s
s	se	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
veusist	voloir	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s
prendre	prendre	VERinf	MORPH=empty
n	ne1	ADVneg	MORPH=empty
esparna	espargnier	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
de	de	PRE	MORPH=empty
justice	justice	NOMcom	NOMB.=s|GENRE=f|CAS=r
ne	ne2	CONcoo	MORPH=empty
bas	bas	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
homme	ome	NOMcom	NOMB.=s|GENRE=m|CAS=r
ne	ne2	CONcoo	MORPH=empty
haut	haut	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
por	por2	PRE	MORPH=empty
amistié	amistié	NOMcom	NOMB.=s|GENRE=f|CAS=r
de	de	PRE	MORPH=empty
dames	dame	NOMcom	NOMB.=p|GENRE=f|CAS=r
