form	lemma	POS	morph
et	et	CONcoo	MORPH=empty
Tortelouse	Tortelouse	NOMpro	NOMB.=s|GENRE=x|CAS=r
et	et	CONcoo	MORPH=empty
Pourpaillart	§Pourpaillart	NOMpro	NOMB.=s|GENRE=x|CAS=r
sor	sor2	PRE	MORPH=empty
mer	mer	NOMcom	NOMB.=s|GENRE=f|CAS=r
si	si	ADVgen	DEGRE=-
vous	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i
demant	demander	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
Nimes	Nîmes	NOMpro	NOMB.=s|GENRE=x|CAS=r
celle	cel	DETdem	NOMB.=s|GENRE=f|CAS=r
cité	cité	NOMcom	NOMB.=s|GENRE=f|CAS=r
aprez	après	PRE	MORPH=empty
Orenge	Orange	NOMpro	NOMB.=s|GENRE=x|CAS=r
qui	qui	PROrel	NOMB.=s|GENRE=x|CAS=n
tant	tant	ADVgen	DEGRE=-
fet	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
à	a3	PRE	MORPH=empty
loer	löer1	VERinf	MORPH=empty
Se	se	CONsub	MORPH=empty
la	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i
donnés	doner	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
ci	si	ADVgen	DEGRE=-
n	ne1	ADVneg	MORPH=empty
afiert	aferir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
il	il	PROimp	PERS.=3|NOMB.=s|GENRE=m|CAS=n
nul	nul	DETind	NOMB.=s|GENRE=m|CAS=r
gré	gré2	NOMcom	NOMB.=s|GENRE=m|CAS=r
c	que4	CONcoo	MORPH=empty
onques	onque	ADVgen	DEGRE=-
escus	escu	NOMcom	NOMB.=s|GENRE=m|CAS=n
n	ne1	ADVneg	MORPH=empty
en	en2	PROadv	MORPH=empty
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
par	par	PRE	MORPH=empty
toi	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=r
portez	porter	VERppe	NOMB.=s|GENRE=m|CAS=n
ne	ne2	CONcoo	MORPH=empty
chevaliers	chevalier	NOMcom	NOMB.=s|GENRE=m|CAS=n
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
de	de	PRE	MORPH=empty
toi	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=r
fust	estre1	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s
chasez	chaser	VERppe	NOMB.=s|GENRE=m|CAS=n
n	ne2	CONcoo	MORPH=empty
en	en2	PROadv	MORPH=empty
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
hauberc	hauberc	NOMcom	NOMB.=s|GENRE=m|CAS=r
ne	ne2	CONcoo	MORPH=empty
vestu	vestir	VERppe	NOMB.=s|GENRE=m|CAS=r
n	ne2	CONcoo	MORPH=empty
endossé	endosser	VERppe	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
si	si	ADVgen	DEGRE=-
vous	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i
di	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
par	par	PRE	MORPH=empty
fine	fin2	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
verité	verité	NOMcom	NOMB.=s|GENRE=f|CAS=r
apovroiés	apovrir	VERppe	NOMB.=s|GENRE=m|CAS=n
n	ne1	ADVneg	MORPH=empty
en	en2	PROadv	MORPH=empty
iert	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
vostre	vostre	DETpos	PERS.=2|NOMB.=s|GENRE=m|CAS=n
regnez	regné	NOMcom	NOMB.=s|GENRE=m|CAS=n
Oït	öir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
le	il	PROper	PERS.=3|NOMB.=s|GENRE=n|CAS=r
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
rois	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=n
si	si	ADVgen	DEGRE=-
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
un	un	DETndf	NOMB.=s|GENRE=m|CAS=r
poi	poi	PROind	NOMB.=s|GENRE=m|CAS=r
penssé	penser	VERppe	NOMB.=s|GENRE=m|CAS=r
Loeys	Louis	NOMpro	NOMB.=s|GENRE=m|CAS=n
