form	lemma	POS	morph
quer	car	CONcoo	MORPH=empty
mout	mout	ADVgen	DEGRE=-
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
mesaise	mesaise	NOMcom	NOMB.=s|GENRE=f|CAS=r
soffrist	sofrir	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s
ainz	ainz	ADVgen	DEGRE=-
que	que4	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r
maison	maison	NOMcom	NOMB.=s|GENRE=f|CAS=r
vendist	vendre	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s
:	:	PONfbl	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
la	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
voleit	voloir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
à	a3	PRE	MORPH=empty
home	ome	NOMcom	NOMB.=s|GENRE=m|CAS=r
vendre	vendre	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
ja	ja	ADVgen	DEGRE=-
seit	savoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=n
que	que4	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
n	ne1	ADVneg	MORPH=empty
’	’	PONfbl	MORPH=empty
aveit	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
que	que1	CONsub	MORPH=empty
prendre	prendre	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
Un	un	DETndf	NOMB.=s|GENRE=m|CAS=n
riches	riche	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
hom	ome	NOMcom	NOMB.=s|GENRE=m|CAS=n
.	.	PONfrt	MORPH=empty
aprés	après	ADVgen	DEGRE=-
maneit	manoir1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
mout	mout	ADVgen	DEGRE=-
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
envie	envie	NOMcom	NOMB.=s|GENRE=f|CAS=r
en	en2	PROadv	MORPH=empty
aveit	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
:	:	PONfbl	MORPH=empty
mout	mout	ADVgen	DEGRE=-
par	par	PRE	MORPH=empty
l	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
’	’	PONfbl	MORPH=empty
achatast	achater	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s
volentiers	volentiers	ADVgen	DEGRE=p
et	et	CONcoo	MORPH=empty
granment	granment	ADVgen	DEGRE=-
i	i2	PROadv	MORPH=empty
donast	doner	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s
deniers	denier	NOMcom	NOMB.=p|GENRE=m|CAS=r
por	por2	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
soe	suen	PROpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r
creistre	croistre	VERinf	MORPH=empty
et	et	CONcoo	MORPH=empty
esteindre	esteindre	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
mes	mais1	CONcoo	MORPH=empty
cil	cel	PROdem	NOMB.=s|GENRE=m|CAS=n
ne	ne1	ADVneg	MORPH=empty
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
voleit	voloir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
pas	pas	ADVneg	MORPH=empty
vendre	vendre	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
Ja	ja	ADVgen	DEGRE=-
puis	puis	ADVgen	DEGRE=-
ne	ne1	ADVneg	MORPH=empty
fust	estre1	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s
huem	ome	NOMcom	NOMB.=s|GENRE=m|CAS=n
sis	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=n
amis	ami	NOMcom	NOMB.=s|GENRE=m|CAS=n
qu	que2	PROrel	NOMB.=s|GENRE=m|CAS=n
’	’	PONfbl	MORPH=empty
à	a3	PRE	MORPH=empty
vendre	vendre	VERinf	MORPH=empty
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
eust	avoir	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s
requis	requerre	VERppe	NOMB.=s|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
Li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
riches	riche	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
hom	ome	NOMcom	NOMB.=s|GENRE=m|CAS=n
ert	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
angoissos	angoissos	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
qui	que2	PROrel	NOMB.=s|GENRE=m|CAS=n
mout	mout	ADVgen	DEGRE=-
en	en2	PROadv	MORPH=empty
esteit	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
coveitos	covoitos	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
.	.	PONfrt	MORPH=empty
Porpensa	porpenser	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
sei	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
que	que4	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
querreit	querre	VERcjg	MODE=con|PERS.=3|NOMB.=s
aucun	aucun	DETind	NOMB.=s|GENRE=m|CAS=r
engien	engin	NOMcom	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
