form	lemma	POS	morph
'	'	PONfbl	MORPH=empty
desque	des2+que4	CONsub	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
çou	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r
que	que2	PROrel	NOMB.=s|GENRE=n|CAS=r
demant	demander	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
.	.	PONfrt	MORPH=empty
»	»	PONfbl	MORPH=empty
«	«	PONfbl	MORPH=empty
Por	por2	PRE	MORPH=empty
quoi	coi2	PROint	NOMB.=s|GENRE=n|CAS=r
n	ne1	ADVneg	MORPH=empty
’	’	PONfbl	MORPH=empty
en	en2	PROadv	MORPH=empty
fa	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
ge	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r
talent	talent	NOMcom	NOMB.=s|GENRE=m|CAS=r
?	?	PONfrt	MORPH=empty
»	»	PONfbl	MORPH=empty
«	«	PONfbl	MORPH=empty
Ne	ne1	ADVneg	MORPH=empty
sai	savoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
,	,	PONfbl	MORPH=empty
car	car	CONcoo	MORPH=empty
j	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
’	’	PONfbl	MORPH=empty
aim	amer1	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
et	et	CONcoo	MORPH=empty
sou	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
amés	amer1	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
.	.	PONfrt	MORPH=empty
»	»	PONfbl	MORPH=empty
«	«	PONfbl	MORPH=empty
Et	et	CONcoo	MORPH=empty
çou	ce1	PROdem	NOMB.=s|GENRE=n|CAS=n
que	que2	PROrel	NOMB.=s|GENRE=n|CAS=r
j	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
’	’	PONfbl	MORPH=empty
ain	amer1	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
rainme	re+amer1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
assés	assez	ADVgen	DEGRE=-
.	.	PONfrt	MORPH=empty
»	»	PONfbl	MORPH=empty
«	«	PONfbl	MORPH=empty
Et	et	CONcoo	MORPH=empty
n	ne1	ADVneg	MORPH=empty
’	’	PONfbl	MORPH=empty
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
pas	pas	ADVneg	MORPH=empty
en	en1	PRE	MORPH=empty
menor	menor	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=c
esfroi	esfroi	NOMcom	NOMB.=s|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
»	»	PONfbl	MORPH=empty
«	«	PONfbl	MORPH=empty
Si	si	ADVgen	DEGRE=-
n	ne1	ADVneg	MORPH=empty
’	’	PONfbl	MORPH=empty
en	en2	PROadv	MORPH=empty
poons	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=p
prendre	prendre	VERinf	MORPH=empty
conroi	conroi	NOMcom	NOMB.=s|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
»	»	PONfbl	MORPH=empty
«	«	PONfbl	MORPH=empty
Poons	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=p
?	?	PONfrt	MORPH=empty
Mes	mais1	CONcoo	MORPH=empty
puis	puis	ADVgen	DEGRE=-
,	,	PONfbl	MORPH=empty
car	car	CONcoo	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
sui	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
sous	sol1	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
.	.	PONfrt	MORPH=empty
