form	lemma	POS	morph
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
te	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=i
di	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
bien	bien1	ADVgen	DEGRE=p
sans	sans	PRE	MORPH=empty
faille	faille3	NOMcom	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
q	que4	CONsub	MORPH=empty
’	’	PONfbl	MORPH=empty
en	en1	PRE	MORPH=empty
Aroaise	Arrouaise	NOMpro	NOMB.=s|GENRE=f|CAS=r
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
malvaise	mauvais	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
fraipaille	frapaille	NOMcom	NOMB.=s|GENRE=f|CAS=r
.	.	PONfrt	MORPH=empty
Se	se	CONsub	MORPH=empty
tu	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=n
fais	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s
proie	proie	NOMcom	NOMB.=s|GENRE=f|CAS=r
ne	ne2	CONcoo	MORPH=empty
chose	chose	NOMcom	NOMB.=s|GENRE=f|CAS=r
qi	que2	PROrel	NOMB.=p|GENRE=f|CAS=n
riens	rien	PROind	NOMB.=s|GENRE=f|CAS=r
vaille	valoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
tuit	tot	PROind	NOMB.=p|GENRE=m|CAS=n
te	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=r
sivront	sivre	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=p
et	et	CONcoo	MORPH=empty
sergant	serjant	NOMcom	NOMB.=p|GENRE=m|CAS=n
et	et	CONcoo	MORPH=empty
pietaille	pietaille	NOMcom	NOMB.=s|GENRE=f|CAS=n
.	.	PONfrt	MORPH=empty
Mais	mais1	CONcoo	MORPH=empty
n	ne1	ADVneg	MORPH=empty
’	’	PONfbl	MORPH=empty
en	en2	PROadv	MORPH=empty
fai	faire	VERcjg	MODE=imp|PERS.=2|NOMB.=s
nul	nul	DETind	NOMB.=s|GENRE=m|CAS=r
