form	lemma	POS	morph
n	ne1	ADVneg	MORPH=empty
’	’	PONfbl	MORPH=empty
as	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s
nule	nul	DETind	NOMB.=s|GENRE=f|CAS=r
cose	chose	NOMcom	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
toutes	tot	DETind	NOMB.=p|GENRE=f|CAS=r
heures	ore3	NOMcom	NOMB.=p|GENRE=f|CAS=r
te	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=i
porroit	pöoir	VERcjg	MODE=con|PERS.=3|NOMB.=s
on	on	PROind	NOMB.=s|GENRE=n|CAS=n
bien	bien1	ADVgen	DEGRE=-
ochirre	ocire	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
»	»	PONfbl	MORPH=empty
Sains	saint	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
Hylaires	Hilaire	NOMpro	NOMB.=s|GENRE=m|CAS=n
lor	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=i
respondi	respondre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
:	:	PONfbl	MORPH=empty
«	«	PONfbl	MORPH=empty
Voirement	voirement	ADVgen	DEGRE=-
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
porroient	pöoir	VERcjg	MODE=con|PERS.=3|NOMB.=p
bien	bien1	ADVgen	DEGRE=-
li	le	DETdef	NOMB.=p|GENRE=m|CAS=n
larron	larron	NOMcom	NOMB.=p|GENRE=m|CAS=n
ochirre	ocire	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
mais	mais1	CONcoo	MORPH=empty
por	por2	PRE	MORPH=empty
che	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r
ne	ne1	ADVneg	MORPH=empty
les	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
crien	criembre	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
mie	mie	ADVneg	MORPH=empty
,	,	PONfbl	MORPH=empty
car	car	CONcoo	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
sui	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
tous	tot	DETind	NOMB.=p|GENRE=m|CAS=r
tans	tens	NOMcom	NOMB.=p|GENRE=m|CAS=r
appareilliés	apareillier1	VERppe	NOMB.=s|GENRE=m|CAS=n
de	de	PRE	MORPH=empty
morir	morir	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
»	»	PONfbl	MORPH=empty
Dont	dont	PROrel	NOMB.=x|GENRE=x|CAS=x
s	soi1	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
’	’	PONfbl	MORPH=empty
esmerveillerent	esmerveillier	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
molt	mout	ADVgen	DEGRE=-
li	le	DETdef	NOMB.=p|GENRE=m|CAS=n
larron	larron	NOMcom	NOMB.=p|GENRE=m|CAS=n
de	de	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=f|CAS=r
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
seurté	sëurté	NOMcom	NOMB.=s|GENRE=f|CAS=r
et	et	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=f|CAS=r
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
fermeté	fermeté	NOMcom	NOMB.=s|GENRE=f|CAS=r
de	de	PRE	MORPH=empty
foi	foi	NOMcom	NOMB.=s|GENRE=f|CAS=r
qu	que2	PROrel	NOMB.=s|GENRE=f|CAS=r
’	’	PONfbl	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
virent	vëoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
el	en1+le	PRE.DETdef	MORPH=empty+NOMB.=s|GENRE=m|CAS=r
jovencel	jovencel	NOMcom	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
entendirent	entendre	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
,	,	PONfbl	MORPH=empty
si	si	ADVgen	DEGRE=-
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
regehirent	rejehir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
conment	coment1	ADVsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
l	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
’	’	PONfbl	MORPH=empty
avoient	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
toute	tot	DETind	NOMB.=s|GENRE=f|CAS=r
nuit	nuit	NOMcom	NOMB.=s|GENRE=f|CAS=r
quis	querre	VERppe	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
erré	errer2	VERppe	NOMB.=s|GENRE=m|CAS=r
que	que4	CONsub	MORPH=empty
trouver	trover	VERinf	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
porent	pöoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
,	,	PONfbl	MORPH=empty
si	si	ADVgen	DEGRE=-
estoient	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
avule	avugle	ADJqua	NOMB.=p|GENRE=m|CAS=n|DEGRE=p
de	de	PRE	MORPH=empty
lor	lor2	DETpos	PERS.=3|NOMB.=p|GENRE=m|CAS=r
ieus	ueil	NOMcom	NOMB.=p|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
Sains	saint	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
Hylaires	Hilaire	NOMpro	NOMB.=s|GENRE=m|CAS=n
les	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
conmencha	comencier	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
à	a3	PRE	MORPH=empty
doctriner	doctriner	VERinf	MORPH=empty
et	et	CONcoo	MORPH=empty
à	a3	PRE	MORPH=empty
monester	monester	VERinf	MORPH=empty
qu	que4	CONsub	MORPH=empty
’	’	PONfbl	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
laissassent	laissier	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=p
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
mal	mal1	NOMcom	NOMB.=s|GENRE=m|CAS=r
à	a3	PRE	MORPH=empty
faire	faire	VERinf	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
saint	saint	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
home	ome	NOMcom	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
si	si	ADVgen	DEGRE=-
fist	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
si	si	ADVgen	DEGRE=-
les	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
mist	metre2	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
au	a3+le	PRE.DETdef	MORPH=empty+NOMB.=s|GENRE=m|CAS=r
souper	soper	NOMcom	NOMB.=s|GENRE=m|CAS=r
à	a3	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=f|CAS=r
table	table	NOMcom	NOMB.=s|GENRE=f|CAS=r
devant	devant	PRE	MORPH=empty
saint	saint	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
Hylaire	Hilaire	NOMpro	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
devant	devant	PRE	MORPH=empty
ses	son4	DETpos	PERS.=3|NOMB.=p|GENRE=m|CAS=r
freres	frere	NOMcom	NOMB.=p|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
Maintenant	maintenant	ADVgen	DEGRE=-
dist	dire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
sains	saint	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
hom	ome	NOMcom	NOMB.=s|GENRE=m|CAS=n
qu	que4	CONsub	MORPH=empty
’	’	PONfbl	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
sentoit	sentir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
si	si	ADVgen	DEGRE=-
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
priasine	püasine	NOMcom	NOMB.=s|GENRE=f|CAS=r
qu	que4	CONsub	MORPH=empty
’	’	PONfbl	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
ne	ne1	ADVneg	MORPH=empty
