form	lemma	POS	morph
à	a3	PRE	MORPH=empty
plus	plus	ADVgen	DEGRE=c
halt	haut	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
home	ome	NOMcom	NOMB.=s|GENRE=m|CAS=r
ke	que1	CONsub	MORPH=empty
al	a3+le	PRE.DETdef	MORPH=empty+NOMB.=s|GENRE=m|CAS=r
emperur	emperëor	NOMcom	NOMB.=s|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
Rome	Rome	NOMpro	NOMB.=s|GENRE=x|CAS=r
.	.	PONfrt	MORPH=empty
Ore	or4	ADVgen	DEGRE=-
entende	entendre	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
chascun	chascun	PROind	NOMB.=s|GENRE=m|CAS=n
e	et	CONcoo	MORPH=empty
gart	garder	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
noblesce	noblece	NOMcom	NOMB.=s|GENRE=f|CAS=r
al	a3+le	PRE.DETdef	MORPH=empty+NOMB.=s|GENRE=m|CAS=r
viel	vieil	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
Richart	Richard	NOMpro	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
e	et	CONcoo	MORPH=empty
come	come1	ADVsub	MORPH=empty
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=n
gentil	gentil	ADJqua	NOMB.=s|GENRE=f|CAS=n|DEGRE=p
lignee	ligniee	NOMcom	NOMB.=s|GENRE=f|CAS=n
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
honuree	onorer	VERppe	NOMB.=s|GENRE=f|CAS=n
e	et	CONcoo	MORPH=empty
eshaucie	essaucier	VERppe	NOMB.=s|GENRE=f|CAS=n
.	.	PONfrt	MORPH=empty
Emme	Emma	NOMpro	NOMB.=s|GENRE=f|CAS=n
,	,	PONfbl	MORPH=empty
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=n
fille	fille	NOMcom	NOMB.=s|GENRE=f|CAS=n
,	,	PONfbl	MORPH=empty
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
reine	röine1	NOMcom	NOMB.=s|GENRE=f|CAS=n
,	,	PONfbl	MORPH=empty
à	a3	PRE	MORPH=empty
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=i
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
Engleterre	Engleterre	NOMpro	NOMB.=s|GENRE=f|CAS=n
encline	enclin1	ADJqua	NOMB.=s|GENRE=f|CAS=n|DEGRE=p
,	,	PONfbl	MORPH=empty
Aedward	Edouard	NOMpro	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
sis	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=n
niés	nevo	NOMcom	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
reis	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=n
des	de+le	PRE.DETdef	MORPH=empty+NOMB.=p|GENRE=m|CAS=r
Engleis	Anglais	NOMpro	NOMB.=p|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
e	et	CONcoo	MORPH=empty
Hardekenut	Hardeknut	NOMpro	NOMB.=s|GENRE=m|CAS=n
des	de+le	PRE.DETdef	MORPH=empty+NOMB.=p|GENRE=m|CAS=r
Daneis	Danois	NOMpro	NOMB.=p|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
Funnil	§Funnil	NOMpro	NOMB.=s|GENRE=f|CAS=n
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
à	a3	PRE	MORPH=empty
Rome	Rome	NOMpro	NOMB.=s|GENRE=x|CAS=r
menee	mener	VERppe	NOMB.=s|GENRE=f|CAS=n
,	,	PONfbl	MORPH=empty
e	et	CONcoo	MORPH=empty
à	a3	PRE	MORPH=empty
Rome	Rome	NOMpro	NOMB.=s|GENRE=x|CAS=r
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
mariee	marïer	VERppe	NOMB.=s|GENRE=f|CAS=n
,	,	PONfbl	MORPH=empty
femme	feme	NOMcom	NOMB.=s|GENRE=f|CAS=n
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
à	a3	PRE	MORPH=empty
l	le	DETdef	NOMB.=s|GENRE=m|CAS=r
’	’	PONfbl	MORPH=empty
Empereur	emperëor	NOMcom	NOMB.=s|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
Ne	ne1	ADVneg	MORPH=empty
pout	pöoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
aveir	avoir	VERinf	MORPH=empty
plus	plus	ADVgen	DEGRE=c
halt	haut	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
seignur	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
Richard	Richard	NOMpro	NOMB.=s|GENRE=m|CAS=n
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
mult	mout	ADVgen	DEGRE=-
de	de	PRE	MORPH=empty
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
afaire	afaire2	NOMcom	NOMB.=s|GENRE=x|CAS=r
,	,	PONfbl	MORPH=empty
de	de	PRE	MORPH=empty
bone	bon	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
gent	gent1	NOMcom	NOMB.=s|GENRE=f|CAS=r
out	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
repaire	repaire	NOMcom	NOMB.=s|GENRE=f|CAS=r
.	.	PONfrt	MORPH=empty
