form	lemma	POS	morph
Ceo	ce1	PROdem	NOMB.=s|GENRE=n|CAS=n
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
à	a3	PRE	MORPH=empty
creire	croire	VERinf	MORPH=empty
dunt	dont	PROrel	NOMB.=x|GENRE=x|CAS=x
l	le	DETdef	NOMB.=s|GENRE=n|CAS=n
’	’	PONfbl	MORPH=empty
em	on	PROind	NOMB.=s|GENRE=n|CAS=n
veit	vëoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
l	le	DETdef	NOMB.=s|GENRE=f|CAS=r
’	’	PONfbl	MORPH=empty
eovre	uevre	NOMcom	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
ki	qui	PROrel	NOMB.=s|GENRE=f|CAS=n
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
verité	verité	NOMcom	NOMB.=s|GENRE=f|CAS=r
en	en2	PROadv	MORPH=empty
descovre	descovrir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
.	.	PONfrt	MORPH=empty
Une	un	DETndf	NOMB.=s|GENRE=f|CAS=n
puce	puce1	NOMcom	NOMB.=s|GENRE=f|CAS=n
,	,	PONfbl	MORPH=empty
ceo	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r
dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
munta	monter	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
sur	sor2	PRE	MORPH=empty
un	un	DETndf	NOMB.=s|GENRE=m|CAS=r
chameil	chamoil	NOMcom	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
sil	si+il	ADVgen.PROper	MORPH=empty+PERS.=3|NOMB.=s|GENRE=m|CAS=r
chevacha	chevauchier	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
desi	deci	ADVgen	DEGRE=-
qu	que4	CONsub	MORPH=empty
’	’	PONfbl	MORPH=empty
en	en1	PRE	MORPH=empty
une	un	DETndf	NOMB.=s|GENRE=f|CAS=r
autre	autre	ADJind	NOMB.=s|GENRE=f|CAS=r
contree	contree	NOMcom	NOMB.=s|GENRE=f|CAS=r
.	.	PONfrt	MORPH=empty
Dunc	donc	ADVgen	DEGRE=-
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
la	le	DETdef	NOMB.=s|GENRE=f|CAS=n
puce	puce1	NOMcom	NOMB.=s|GENRE=f|CAS=n
purpensee	porpenser	VERppe	NOMB.=s|GENRE=f|CAS=n
,	,	PONfbl	MORPH=empty
si	si	ADVgen	DEGRE=-
ad	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
mercié	mercïer	VERppe	NOMB.=s|GENRE=m|CAS=r
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
chameil	chamoil	NOMcom	NOMB.=s|GENRE=m|CAS=r
ki	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
si	si	ADVgen	DEGRE=-
suef	söef	ADVgen	DEGRE=p
dedenz	dedenz	PRE	MORPH=empty
sun	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
peil	poil	NOMcom	NOMB.=s|GENRE=m|CAS=r
l	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
’	’	PONfbl	MORPH=empty
aveit	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
ensemble	ensemble	ADVgen	DEGRE=-
od	o4	PRE	MORPH=empty
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
portee	porter	VERppe	NOMB.=s|GENRE=f|CAS=r
.	.	PONfrt	MORPH=empty
Jameis	ja+mais1	ADVgen	DEGRE=-
par	par	PRE	MORPH=empty
sei	soi1	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
n	ne1	ADVneg	MORPH=empty
’	’	PONfbl	MORPH=empty
i	i2	PROadv	MORPH=empty
fust	estre1	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s
alee	aler	VERppe	NOMB.=s|GENRE=f|CAS=n
:	:	PONfbl	MORPH=empty
pur	por2	PRE	MORPH=empty
sun	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
travail	travail	NOMcom	NOMB.=s|GENRE=m|CAS=r
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
servireit	servir	VERcjg	MODE=con|PERS.=3|NOMB.=s
mut	mout	ADVgen	DEGRE=-
volunters	volentiers	ADVgen	DEGRE=p
si	se	CONsub	MORPH=empty
ele	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
poeit	pöoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
.	.	PONfrt	MORPH=empty
Li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
chamaeilz	chamoil	NOMcom	NOMB.=s|GENRE=m|CAS=n
li	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=i
ad	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
respundu	respondre1	VERppe	NOMB.=s|GENRE=m|CAS=r
ke	que4	CONsub	MORPH=empty
unkes	onque	ADVgen	DEGRE=-
de	de	PRE	MORPH=empty
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
chargé	chargier	VERppe	NOMB.=s|GENRE=m|CAS=n
ne	ne1	ADVneg	MORPH=empty
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
