form	lemma	POS	morph
asoploie	assoploiier	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
huerte	hurter	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
apella	apeler	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
maltalent	mautalent	NOMcom	NOMB.=s|GENRE=m|CAS=r
sai	savoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
feroie	faire	VERcjg	MODE=con|PERS.=1|NOMB.=s
dens	dent2	NOMcom	NOMB.=s|GENRE=f|CAS=r
acoillir	acoillir	VERinf	MORPH=empty
voloie	voloir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=1|NOMB.=s
essemple	essemple	NOMcom	NOMB.=s|GENRE=m|CAS=r
assomme	assomer2	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
orgoillous	orgoillos	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
home	ome	NOMcom	NOMB.=s|GENRE=m|CAS=r
fie	fïer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
proece	pröece	NOMcom	NOMB.=s|GENRE=f|CAS=r
hurte	hurter	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
blesce	blecier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
avint	avenir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
an	an	NOMcom	NOMB.=s|GENRE=m|CAS=r
out	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
bois	bois	NOMcom	NOMB.=s|GENRE=m|CAS=r
plenté	plenté	NOMcom	NOMB.=s|GENRE=f|CAS=r
glan	glant	NOMcom	NOMB.=s|GENRE=m|CAS=r
pors	port2	NOMcom	NOMB.=p|GENRE=m|CAS=r
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
mis	metre2	VERppe	NOMB.=p|GENRE=m|CAS=r
chaciez	chacier	VERppe	NOMB.=p|GENRE=m|CAS=r
