form	lemma	POS	morph
coue	cöe	NOMcom	NOMB.=s|GENRE=f|CAS=r
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
granz	grant	ADJqua	NOMB.=s|GENRE=f|CAS=n|DEGRE=p
honorerez	onorer	VERcjg	MODE=ind|TEMPS=fut|PERS.=2|NOMB.=p
enfans	enfant	NOMcom	NOMB.=p|GENRE=m|CAS=r
essample	essemple	NOMcom	NOMB.=s|GENRE=m|CAS=r
di	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
aver	avoir	NOMcom	NOMB.=s|GENRE=m|CAS=r
home	ome	NOMcom	NOMB.=s|GENRE=m|CAS=r
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
estuet	estovoir1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
veut	voloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
soffrir	sofrir	VERinf	MORPH=empty
pueet	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
[ait]	avoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
aise	aise	NOMcom	NOMB.=s|GENRE=f|CAS=r
honor	onor	NOMcom	NOMB.=s|GENRE=x|CAS=r
veut	voloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
perdre	perdre	VERinf	MORPH=empty
jor	jor	NOMcom	NOMB.=s|GENRE=m|CAS=r
lion	lïon	NOMcom	NOMB.=s|GENRE=m|CAS=r
dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
vot	voloir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
aler	aler	VERinf	MORPH=empty
terre	terre	NOMcom	NOMB.=s|GENRE=f|CAS=r
converser	converser	VERinf	MORPH=empty
puiz	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
faire	faire	VERinf	MORPH=empty
dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
cos	coc	NOMcom	NOMB.=s|GENRE=m|CAS=n
elez	ele1	NOMcom	NOMB.=p|GENRE=f|CAS=r
bat	batre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
yays	ueil	NOMcom	NOMB.=p|GENRE=m|CAS=r
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
cloz	clore	VERppe	NOMB.=p|GENRE=m|CAS=r
chanter	chanter	VERinf	MORPH=empty
cuida	cuidier1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
gopilz	goupil	NOMcom	NOMB.=s|GENRE=m|CAS=n
vait	aler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
prent	prendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
forest	forest	NOMcom	NOMB.=s|GENRE=f|CAS=r
coc	coc	NOMcom	NOMB.=s|GENRE=m|CAS=r
va	aler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
mi	mi2	NOMcom	NOMB.=s|GENRE=m|CAS=r
chanp	champ	NOMcom	NOMB.=s|GENRE=m|CAS=r
passa	passer1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
corrent	corir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
pastor	pastor	NOMcom	NOMB.=p|GENRE=m|CAS=n
chiens	chien	NOMcom	NOMB.=p|GENRE=m|CAS=n
hüent	hüer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
Vai	aler	VERcjg	MODE=imp|PERS.=2|NOMB.=s
fait	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
cos	coc	NOMcom	NOMB.=s|GENRE=m|CAS=n
escrie	escrïer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
suiz	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
laiz	laissier	VERcjg	MODE=imp|PERS.=2|NOMB.=s
gopilz	goupil	NOMcom	NOMB.=s|GENRE=m|CAS=n
vot	voloir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
parler	parler	VERinf	MORPH=empty
haut	haut	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
cos	coc	NOMcom	NOMB.=s|GENRE=m|CAS=n
bouche	boche	NOMcom	NOMB.=s|GENRE=f|CAS=r
saut	salir2	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
haut	haut	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
fuist	fust1	NOMcom	NOMB.=s|GENRE=m|CAS=r
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
montez	monter	VERppe	NOMB.=s|GENRE=m|CAS=n
