form	lemma	POS	morph
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
garde	garde	NOMcom	NOMB.=s|GENRE=f|CAS=r
donés	doner	VERppe	NOMB.=s|GENRE=m|CAS=n
pence	penser	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
vient	venir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
jouster	joster	VERinf	MORPH=empty
gent	gent1	NOMcom	NOMB.=s|GENRE=f|CAS=r
apellet	apeler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Veés	vëoir	VERcjg	MODE=imp|PERS.=2|NOMB.=p
vient	venir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
conreés	conrëer	VERppe	NOMB.=s|GENRE=m|CAS=n
vient	venir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
armés	armer	VERppe	NOMB.=s|GENRE=m|CAS=n
ocit	ocire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
alés	aler	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
nés	naistre	VERppe	NOMB.=s|GENRE=m|CAS=n
païs	päis	NOMcom	NOMB.=s|GENRE=m|CAS=r
avriés	avoir	VERcjg	MODE=con|PERS.=2|NOMB.=p
demorer	demorer	NOMcom	NOMB.=s|GENRE=m|CAS=r
respondent	respondre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
volenté	volenté	NOMcom	NOMB.=s|GENRE=f|CAS=r
et	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
galopés	galoper	VERppe	NOMB.=s|GENRE=m|CAS=n
vint	venir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
escriés	escrïer	VERppe	NOMB.=s|GENRE=m|CAS=n
iers	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s
va	aler	VERcjg	MODE=imp|PERS.=2|NOMB.=s
Garde	garde	NOMcom	MODE=imp|PERS.=2|NOMB.=s
celer	celer1	VERinf	MORPH=empty
Iers	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s
messaiges	message2	NOMcom	NOMB.=s|GENRE=m|CAS=n
viens	venir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s
parler	parler	VERinf	MORPH=empty
dist	dire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
vains	venir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
joster	joster	VERinf	MORPH=empty
paiens	paien	NOMcom	NOMB.=s|GENRE=m|CAS=n
oit	öir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
fiers	fier	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
maffé	maufé	NOMcom	NOMB.=s|GENRE=m|CAS=r
