form	lemma	POS	morph
sofriroient	sofrir	VERcjg	MODE=con|PERS.=3|NOMB.=p
vaillant	vaillant	ADJqua	NOMB.=p|GENRE=m|CAS=n|DEGRE=p
baron	baron	NOMcom	NOMB.=p|GENRE=m|CAS=n
cuit	cuidier1	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
haut	haut	ADJqua	NOMB.=p|GENRE=m|CAS=n|DEGRE=p
home	ome	NOMcom	NOMB.=p|GENRE=m|CAS=n
firent	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
hostage	ostage2	NOMcom	NOMB.=s|GENRE=m|CAS=r
samble	sembler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
raisons	raison	NOMcom	NOMB.=p|GENRE=f|CAS=n
covenences	covenance	NOMcom	NOMB.=p|GENRE=f|CAS=r
tiegnes	tenir1	VERcjg	MODE=sub|TEMPS=ipf|PERS.=2|NOMB.=s
atempres	atemprer	VERcjg	MODE=sub|TEMPS=pst|PERS.=2|NOMB.=s
pais	pais	NOMcom	NOMB.=s|GENRE=f|CAS=r
aiés	avoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=2|NOMB.=p
concorde	concorde	NOMcom	NOMB.=s|GENRE=f|CAS=r
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
grans	grant	ADJqua	NOMB.=s|GENRE=f|CAS=n|DEGRE=p
vilainie	vilenie	NOMcom	NOMB.=s|GENRE=f|CAS=n
seroit	estre1	VERcjg	MODE=con|PERS.=3|NOMB.=s
grans	grant	ADJqua	NOMB.=s|GENRE=f|CAS=n|DEGRE=p
desmesure	desmesure	NOMcom	NOMB.=s|GENRE=f|CAS=n
roi	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=r
mentir	mentir	VERinf	MORPH=empty
foi	foi	NOMcom	NOMB.=s|GENRE=f|CAS=r
afaire	afaire2	NOMcom	NOMB.=s|GENRE=x|CAS=r
oi	öir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
parler	parler	VERinf	MORPH=empty
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
ire	ire	NOMcom	NOMB.=s|GENRE=f|CAS=r
corage	corage	NOMcom	NOMB.=s|GENRE=m|CAS=r
fist	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
samblance	semblance	NOMcom	NOMB.=s|GENRE=f|CAS=r
eure	ore3	NOMcom	NOMB.=s|GENRE=f|CAS=r
fust	estre1	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s
parcevance	percevance	NOMcom	NOMB.=s|GENRE=f|CAS=n
respondi	respondre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
covert	covrir	VERppe	NOMB.=s|GENRE=m|CAS=r
corage	corage	NOMcom	NOMB.=s|GENRE=m|CAS=r
Beaus	bel1	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
sire	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=n
chivaliers	chevalier	NOMcom	NOMB.=s|GENRE=m|CAS=n
sai	savoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
doutance	dotance	NOMcom	NOMB.=s|GENRE=f|CAS=r
riches	riche	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
hom	ome	NOMcom	NOMB.=s|GENRE=m|CAS=n
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
freres	frere	NOMcom	NOMB.=s|GENRE=m|CAS=n
riches	riche	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
ancestre	ancessor	NOMcom	NOMB.=s|GENRE=m|CAS=r
fist	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
mangier	mangier	VERinf	MORPH=empty
viande	vïande	NOMcom	NOMB.=s|GENRE=f|CAS=r
convenoit	covenir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
home	ome	NOMcom	NOMB.=s|GENRE=m|CAS=r
navré	navrer	VERppe	NOMB.=s|GENRE=m|CAS=r
estoit	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
enferme	enferm	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
aisa	aisier	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
gentis	gentil	ADJqua	NOMB.=s|GENRE=f|CAS=n|DEGRE=p
pucele	pucele	NOMcom	NOMB.=s|GENRE=f|CAS=n
vaillant	vaillant	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
chivalier	chevalier	NOMcom	NOMB.=s|GENRE=m|CAS=r
seut	savoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
faire	faire	VERinf	MORPH=empty
fist	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
couchier	couchier	VERinf	MORPH=empty
lit	lit1	NOMcom	NOMB.=s|GENRE=m|CAS=r
soef	söef	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
delitable	delitable	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
