form	lemma	POS	morph
beste	beste	NOMcom	NOMB.=s|GENRE=f|CAS=n
dotance	dotance	NOMcom	NOMB.=s|GENRE=f|CAS=r
porte	porter	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
signefiance	senefïance	NOMcom	NOMB.=s|GENRE=f|CAS=r
mer	mer	NOMcom	NOMB.=s|GENRE=f|CAS=n
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=n|DEGRE=p
parfonde	profont	ADJqua	NOMB.=s|GENRE=f|CAS=n|DEGRE=p
signefie	seignier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
present	present1	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
monde	monde1	NOMcom	NOMB.=s|GENRE=m|CAS=r
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
malvais	mauvais	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
amer	amer2	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
perillos	perillos	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
mer	mer	NOMcom	NOMB.=s|GENRE=f|CAS=n
mer	mer	NOMcom	NOMB.=s|GENRE=f|CAS=r
siglant	sigler	VERppa	NOMB.=x|GENRE=x|CAS=x
vont	aler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
signefient	senefiier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
bons	bon	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p
sont	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
vont	aler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
monde	monde1	NOMcom	NOMB.=s|GENRE=m|CAS=r
nagant	nagier	VERppa	NOMB.=x|GENRE=x|CAS=x
nef	nef2	NOMcom	NOMB.=s|GENRE=f|CAS=r
conduiant	conduire	VERppa	NOMB.=x|GENRE=x|CAS=x
ondes	onde	NOMcom	NOMB.=p|GENRE=f|CAS=r
tormenz	torment	NOMcom	NOMB.=p|GENRE=m|CAS=r
periz	peril	NOMcom	NOMB.=p|GENRE=m|CAS=r
venz	vent	NOMcom	NOMB.=p|GENRE=m|CAS=r
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
dire	dire	VERinf	MORPH=empty
entendre	entendre	VERinf	MORPH=empty
sont	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
bon	bon	ADJqua	NOMB.=p|GENRE=m|CAS=n|DEGRE=p
entreprendre	entreprendre	VERinf	MORPH=empty
poet	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
faire	faire	VERinf	MORPH=empty
neier	noiier1	VERinf	MORPH=empty
fine	finer	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
guerreier	guerroiier2	VERinf	MORPH=empty
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
verité	verité	NOMcom	NOMB.=s|GENRE=f|CAS=n
dist	dire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
evangile	evangile	NOMcom	NOMB.=s|GENRE=x|CAS=r
princes	prince	NOMcom	NOMB.=s|GENRE=m|CAS=n
dist	dire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
vint	venir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
mont	monde1	NOMcom	NOMB.=s|GENRE=m|CAS=r
trova	trover	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
quida	cuidier1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
dire	dire	VERinf	MORPH=empty
sen	sen2	NOMcom	NOMB.=s|GENRE=m|CAS=n
fust	estre1	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s
pecché	pechié	NOMcom	NOMB.=s|GENRE=m|CAS=r
chalenger	chalongier	VERinf	MORPH=empty
pëust	pöoir	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s
tint	tenir1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
engigné	engignier1	VERppe	NOMB.=s|GENRE=m|CAS=r
fist	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
pecché	pechié	NOMcom	NOMB.=s|GENRE=m|CAS=r
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
trovee	trover	VERppe	NOMB.=s|GENRE=f|CAS=n
tricherie	tricherie	NOMcom	NOMB.=s|GENRE=f|CAS=n
provee	prover	VERppe	NOMB.=s|GENRE=f|CAS=n
verais	verai	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
caladrius	chalandre1	NOMcom	NOMB.=s|GENRE=m|CAS=n
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
salveor	sauvëor	NOMcom	NOMB.=s|GENRE=m|CAS=n
vint	venir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
majesté	majesté	NOMcom	NOMB.=s|GENRE=f|CAS=r
esgarder	esgarder	VERinf	MORPH=empty
enfermete	enfermeté1	NOMcom	NOMB.=s|GENRE=f|CAS=r
out	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
amez	amer1	VERppe	NOMB.=s|GENRE=m|CAS=r
done	doner	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
essample	essemple	NOMcom	NOMB.=s|GENRE=x|CAS=r
chastier	chastiier	VERinf	MORPH=empty
mont	monde1	NOMcom	NOMB.=s|GENRE=m|CAS=r
deivent	devoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
nager	nagier	VERinf	MORPH=empty
monde	monde1	NOMcom	NOMB.=s|GENRE=m|CAS=r
passom	passer1	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=p
somes	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=p
decëuz	decevoir	VERppe	NOMB.=p|GENRE=m|CAS=n
son	son3	NOMcom	NOMB.=s|GENRE=m|CAS=r
gloire	gloire	NOMcom	NOMB.=s|GENRE=f|CAS=r
delit	delit2	NOMcom	NOMB.=s|GENRE=m|CAS=r
monde	monde1	NOMcom	NOMB.=s|GENRE=m|CAS=r
occit	ocire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
delit	delit2	NOMcom	NOMB.=s|GENRE=m|CAS=r
avom	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=p
amors	amor	NOMcom	NOMB.=s|GENRE=f|CAS=r
luxure	luxure	NOMcom	NOMB.=s|GENRE=f|CAS=r
aise	aise	NOMcom	NOMB.=s|GENRE=f|CAS=r
cors	cors1	NOMcom	NOMB.=s|GENRE=m|CAS=r
glotonie	glotonie	NOMcom	NOMB.=s|GENRE=f|CAS=r
ivresce	ivrece	NOMcom	NOMB.=s|GENRE=f|CAS=r
aise	aise	NOMcom	NOMB.=s|GENRE=f|CAS=r
lit	lit1	NOMcom	NOMB.=s|GENRE=m|CAS=r
richesce	richece	NOMcom	NOMB.=s|GENRE=f|CAS=r
palefreiz	palefroi	NOMcom	NOMB.=p|GENRE=m|CAS=r
chevals	cheval	NOMcom	NOMB.=p|GENRE=m|CAS=r
gras	cras	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p
noblesce	noblece	NOMcom	NOMB.=s|GENRE=f|CAS=r
riches	riche	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p
dras	drap	NOMcom	NOMB.=p|GENRE=m|CAS=r
jors	jor	NOMcom	NOMB.=p|GENRE=m|CAS=r
treom	traire	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=p
part	part1	NOMcom	NOMB.=s|GENRE=f|CAS=r
avenir	avenir	NOMcom	NOMB.=s|GENRE=m|CAS=r
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
delitom	delitier	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=p
ewe	aigue	NOMcom	NOMB.=s|GENRE=f|CAS=r
ose	oser	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
entrer	entrer	VERinf	MORPH=empty
set	savoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
noër	nöer1	VERinf	MORPH=empty
voelt	voloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
entremettre	entremetre	VERinf	MORPH=empty
aprendre	aprendre	VERinf	MORPH=empty
peine	peine	NOMcom	NOMB.=s|GENRE=f|CAS=r
mettre	metre2	VERinf	MORPH=empty
rive	rive	NOMcom	NOMB.=s|GENRE=f|CAS=r
atent	atendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
fameillos	fameillos	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
malves	mauvais	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
peresços	pereços	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
clere	cler	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
ewe	aigue	NOMcom	NOMB.=s|GENRE=f|CAS=r
entera	entrer	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
bon	bon	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
peisson	poisson	NOMcom	NOMB.=s|GENRE=m|CAS=r
mangera	mangier	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
jors	jor	NOMcom	NOMB.=p|GENRE=m|CAS=r
prent	prendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
ordure	ordure	NOMcom	NOMB.=s|GENRE=f|CAS=r
