form	lemma	POS	morph
jovenciaus	jovencel	NOMcom	NOMB.=s|GENRE=m|CAS=n
abitoit	abiter	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
chaüte	cahute	NOMcom	NOMB.=s|GENRE=f|CAS=r
jons	jonc	NOMcom	NOMB.=p|GENRE=m|CAS=r
entoissue	entistre	VERppe	NOMB.=s|GENRE=f|CAS=r
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
dit	dire	VERppe	NOMB.=s|GENRE=m|CAS=r
avoit	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
aage	ëage	NOMcom	NOMB.=s|GENRE=m|CAS=r
anz	an	NOMcom	NOMB.=p|GENRE=m|CAS=r
vinrent	venir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
larrons	larron	NOMcom	NOMB.=p|GENRE=m|CAS=n
nuit	nuit	NOMcom	NOMB.=s|GENRE=f|CAS=r
cuidoient	cuidier1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
eust	avoir	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s
chose	chose	NOMcom	NOMB.=s|GENRE=f|CAS=r
peussent	pöoir	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=p
tolir	tolir	VERinf	MORPH=empty
cuidoient	cuidier1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
jovenciaus	jovencel	NOMcom	NOMB.=s|GENRE=m|CAS=n
fust	estre1	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s
venuz	venir	VERppe	NOMB.=s|GENRE=m|CAS=n
abiter	abiter	VERinf	MORPH=empty
despit	despit	NOMcom	NOMB.=s|GENRE=m|CAS=r
eust	avoir	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s
crieme	crieme	NOMcom	NOMB.=s|GENRE=f|CAS=r
dote	dote	NOMcom	NOMB.=s|GENRE=x|CAS=r
conmencierent	comencier	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
larron	larron	NOMcom	NOMB.=p|GENRE=m|CAS=n
querre	querre	VERinf	MORPH=empty
mer	mer	NOMcom	NOMB.=s|GENRE=f|CAS=r
conmença	comencier	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
desver	desver	VERinf	MORPH=empty
deropi	desrompre	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
guinple	guimple	NOMcom	NOMB.=s|GENRE=f|CAS=r
chief	chief1	NOMcom	NOMB.=s|GENRE=m|CAS=r
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
eschevelee	escheveler	VERppe	NOMB.=s|GENRE=f|CAS=n
conmença	comencier	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
denz	dent2	NOMcom	NOMB.=p|GENRE=f|CAS=r
estraindre	estreindre	VERinf	MORPH=empty
hauchier	huchier1	VERinf	MORPH=empty
non	nom	NOMcom	NOMB.=s|GENRE=m|CAS=r
jovencel	jovencel	NOMcom	NOMB.=s|GENRE=m|CAS=r
haute	haut	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
voiz	voiz	NOMcom	NOMB.=s|GENRE=f|CAS=r
estoit	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
enmor	amor	NOMcom	NOMB.=s|GENRE=f|CAS=n
trestornee	trestorner	VERppe	NOMB.=s|GENRE=f|CAS=n
desverie	desverie	NOMcom	NOMB.=s|GENRE=f|CAS=r
pucelle	pucele	NOMcom	NOMB.=s|GENRE=f|CAS=n
ert	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
forsenee	forsener	VERppe	NOMB.=s|GENRE=f|CAS=n
covenoit	covenir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
lier	liier3	VERinf	MORPH=empty
tenir	tenir1	VERinf	MORPH=empty
force	force2	NOMcom	NOMB.=s|GENRE=f|CAS=r
peres	pere	NOMcom	NOMB.=s|GENRE=m|CAS=n
mere	mere	NOMcom	NOMB.=s|GENRE=f|CAS=n
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
dolor	dolor	NOMcom	NOMB.=s|GENRE=f|CAS=r
demenoient	demener	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
amenerent	amener	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
saint	saint	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
abaie	abeie	NOMcom	NOMB.=s|GENRE=f|CAS=r
vint	venir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
saint	saint	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
home	ome	NOMcom	NOMB.=s|GENRE=m|CAS=r
deable	dïable	NOMcom	NOMB.=s|GENRE=m|CAS=n
cors	cors1	NOMcom	NOMB.=s|GENRE=m|CAS=r
estoit	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
conmença	comencier	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
huler	uller1	VERinf	MORPH=empty
dire	dire	VERinf	MORPH=empty
fait	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
