form	lemma	POS	morph
sai	savoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
noumer	nomer	VERinf	MORPH=empty
plaine	plein	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
lune	lune	NOMcom	NOMB.=s|GENRE=f|CAS=r
estes	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
plaine	plein	ADJqua	NOMB.=s|GENRE=f|CAS=n|DEGRE=p
lune	lune	NOMcom	NOMB.=s|GENRE=f|CAS=n
serés	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=2|NOMB.=p
decours	decors	NOMcom	NOMB.=s|GENRE=m|CAS=r
cuers	cuer2	NOMcom	NOMB.=s|GENRE=m|CAS=n
droit	droit	NOMcom	NOMB.=s|GENRE=m|CAS=r
aime	amer1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
atent	atendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
vrai	verai	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
secours	secors	NOMcom	NOMB.=s|GENRE=m|CAS=r
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
atargié	atargier	VERppe	NOMB.=s|GENRE=m|CAS=r
metre	metre2	VERinf	MORPH=empty
esteut	estovoir1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
cours	cors2	NOMcom	NOMB.=s|GENRE=m|CAS=r
Dame	dame	NOMcom	NOMB.=s|GENRE=f|CAS=n
secourés	secorre1	VERcjg	MODE=imp|PERS.=2|NOMB.=p
termes	terme	NOMcom	NOMB.=s|GENRE=m|CAS=n
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
cours	cort2	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
estes	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
lune	lune	NOMcom	NOMB.=s|GENRE=f|CAS=n
croissans	croistre	VERppa	NOMB.=s|GENRE=f|CAS=n
descroissans	descroistre	VERppa	NOMB.=s|GENRE=f|CAS=n
estes	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
biens	bien2	NOMcom	NOMB.=p|GENRE=m|CAS=r
raemplie	räemplir	VERppe	NOMB.=s|GENRE=f|CAS=n
tans	tens	NOMcom	NOMB.=p|GENRE=m|CAS=r
ameroit	amer1	VERcjg	MODE=con|PERS.=3|NOMB.=s
loiaus	lëal	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
amans	amant	NOMcom	NOMB.=s|GENRE=m|CAS=n
amour	amor	NOMcom	NOMB.=s|GENRE=f|CAS=r
seroit	estre1	VERcjg	MODE=con|PERS.=3|NOMB.=s
cuers	cuer2	NOMcom	NOMB.=s|GENRE=m|CAS=n
sourundans	soronder	VERppa	NOMB.=s|GENRE=m|CAS=n
plaine	plein	ADJqua	NOMB.=s|GENRE=f|CAS=n|DEGRE=p
estes	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
bien	bien2	NOMcom	NOMB.=s|GENRE=m|CAS=r
sourondés	soronder	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
Dame	dame	NOMcom	NOMB.=s|GENRE=f|CAS=n
mierchi	merci	NOMcom	NOMB.=s|GENRE=f|CAS=r
respandés	respandre	VERcjg	MODE=imp|PERS.=2|NOMB.=p
cuers	cuer2	NOMcom	NOMB.=s|GENRE=m|CAS=n
fel	felon	NOMcom	NOMB.=s|GENRE=m|CAS=n
puist	pöoir	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s
estre	estre1	VERinf	MORPH=empty
arousés	aroser1	VERppe	NOMB.=s|GENRE=m|CAS=n
puis	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
estre	estre1	VERinf	MORPH=empty
pechiés	pechié	NOMcom	NOMB.=p|GENRE=m|CAS=r
mondés	monder2	VERppe	NOMB.=s|GENRE=m|CAS=n
estes	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
olifans	olifant	NOMcom	NOMB.=s|GENRE=m|CAS=n
ploia	ploiier	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
offri	ofrir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
emploia	emploiier	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
