form	lemma	POS	morph
face	faire	VERcjg	MODE=sub|TEMPS=pst|PERS.=1|NOMB.=s
pooir	pöoir	NOMcom	NOMB.=s|GENRE=m|CAS=r
tort	tort2	NOMcom	NOMB.=s|GENRE=m|CAS=r
folie	folie2	NOMcom	NOMB.=s|GENRE=f|CAS=r
savoir	savoir	VERinf	MORPH=empty
ferai	faire	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s
conmandemens	comandement	NOMcom	NOMB.=p|GENRE=m|CAS=r
geupirai	guerpir	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s
gens	gent1	NOMcom	NOMB.=p|GENRE=f|CAS=n
quier	querre	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
partir	partir	VERinf	MORPH=empty
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
riens	rien	NOMcom	NOMB.=s|GENRE=f|CAS=n
desir	desirrer	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
pucele	pucele	NOMcom	NOMB.=s|GENRE=f|CAS=n
ot	öir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
parler	parler	VERinf	MORPH=empty
peut	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
amer	amer1	VERinf	MORPH=empty
amor	amor	NOMcom	NOMB.=s|GENRE=f|CAS=r
cuer	cuer2	NOMcom	NOMB.=s|GENRE=m|CAS=r
otroie	otroiier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
droite	droit	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
voie	voie	NOMcom	NOMB.=s|GENRE=f|CAS=r
don	don	NOMcom	NOMB.=s|GENRE=m|CAS=r
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
doné	doner	VERppe	NOMB.=s|GENRE=m|CAS=r
rien	rien	NOMcom	NOMB.=s|GENRE=f|CAS=n
vaudra	valoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
lait	laissier	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
talent	talent	NOMcom	NOMB.=s|GENRE=m|CAS=r
doinst	doner	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
despende	despendre2	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
trovera	trover	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
conmencerons	comencier	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=p
plait	plait	NOMcom	NOMB.=s|GENRE=m|CAS=r
rasanblerent	rassembler	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
pensif	pensif	ADJqua	NOMB.=p|GENRE=m|CAS=n|DEGRE=p
eut	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
noisce	noise	NOMcom	NOMB.=s|GENRE=f|CAS=r
estrif	estrif	NOMcom	NOMB.=s|GENRE=m|CAS=r
erent	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
esfroi	esfroi	NOMcom	NOMB.=s|GENRE=m|CAS=r
puceles	pucele	NOMcom	NOMB.=p|GENRE=f|CAS=r
grant	grant	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
conroi	conroi	NOMcom	NOMB.=s|GENRE=m|CAS=r
vestues	vestir	VERppe	NOMB.=p|GENRE=f|CAS=r
blaus	blïaut	NOMcom	NOMB.=p|GENRE=m|CAS=r
frois	frois1	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p
cevaucent	chevauchier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
muls	mul3	NOMcom	NOMB.=p|GENRE=m|CAS=n
Espanois	espaignol	ADJqua	NOMB.=p|GENRE=m|CAS=n|DEGRE=p
virent	vëoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
venir	venir	VERinf	MORPH=empty
rue	rüe2	NOMcom	NOMB.=s|GENRE=f|CAS=r
val	val1	NOMcom	NOMB.=s|GENRE=m|CAS=r
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
joie	joie	NOMcom	NOMB.=s|GENRE=f|CAS=r
eurent	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
vassal	vassal	NOMcom	NOMB.=p|GENRE=m|CAS=n
dient	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
iert	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
garis	garir	VERppe	NOMB.=s|GENRE=m|CAS=n
prox	pro	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
hardis	hardi	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
alés	aler	VERppe	NOMB.=s|GENRE=m|CAS=n
compaignons	compagnon	NOMcom	NOMB.=p|GENRE=m|CAS=r
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
menés	mener	VERppe	NOMB.=p|GENRE=m|CAS=r
Sire	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=n
dist	dire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
rehaitiés	rehaitier	VERcjg	MODE=imp|PERS.=2|NOMB.=p
amor	amor	NOMcom	NOMB.=s|GENRE=f|CAS=r
parlés	parler	VERcjg	MODE=imp|PERS.=2|NOMB.=p
