form	lemma	POS	morph
Legistres	legistre	NOMcom	NOMB.=p|GENRE=m|CAS=n
faus	faus	ADJqua	NOMB.=p|GENRE=m|CAS=n|DEGRE=p
luïz	loëiz	ADJqua	NOMB.=p|GENRE=m|CAS=n|DEGRE=p
prudume	prodome	NOMcom	NOMB.=s|GENRE=m|CAS=n
deit	devoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
creire	croire	VERinf	MORPH=empty
fere	faire	VERinf	MORPH=empty
cuvent	covent1	NOMcom	NOMB.=s|GENRE=m|CAS=r
despendre	dependre	VERinf	MORPH=empty
pusent	pöoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=p
proie	proie	NOMcom	NOMB.=s|GENRE=f|CAS=r
prendre	prendre	VERinf	MORPH=empty
dunent	doner	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
cunseil	conseil	NOMcom	NOMB.=s|GENRE=m|CAS=r
furme	forme	NOMcom	NOMB.=s|GENRE=f|CAS=r
cuntredire	contredire	VERinf	MORPH=empty
furent	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
paez	paie	VERppe	NOMB.=p|GENRE=m|CAS=n
quasser	casser	VERinf	MORPH=empty
cuvenant	covenant	NOMcom	NOMB.=s|GENRE=m|CAS=r
dient	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
faus	faus	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p
legistre	legistre	NOMcom	NOMB.=p|GENRE=m|CAS=n
deceu	decevoir	VERppe	NOMB.=s|GENRE=m|CAS=r
ad	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
chapitre	chapitre	NOMcom	NOMB.=s|GENRE=m|CAS=r
veuz	vieil	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
papelarz	papelart	NOMcom	NOMB.=s|GENRE=m|CAS=n
nices	nice	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p
rent	rendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
musarz	musart	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p
pru	pro	NOMcom	NOMB.=s|GENRE=m|CAS=r
fet	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
dreit	droit	NOMcom	NOMB.=s|GENRE=m|CAS=r
apent	apendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
ensiwit	ensivre2	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
covent	covent1	NOMcom	NOMB.=s|GENRE=m|CAS=n
