form	lemma	POS	morph
meillors	meillor	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=s
biax	bel1	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p
revueil	revoloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
conter	conter	VERinf	MORPH=empty
entrelaissiez	entrelaissier	VERppe	NOMB.=p|GENRE=m|CAS=r
avoie	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=1|NOMB.=s
troveroie	trover	VERcjg	MODE=con|PERS.=1|NOMB.=s
biax	bel1	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p
grans	grant	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p
sui	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
grans	grant	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
contesse	contesse	NOMcom	NOMB.=s|GENRE=f|CAS=n
prie	priier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
amie	ami	NOMcom	NOMB.=s|GENRE=f|CAS=n
aime	amer1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
cuer	cuer2	NOMcom	NOMB.=s|GENRE=m|CAS=r
fin	fin2	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
mere	mere	NOMcom	NOMB.=s|GENRE=f|CAS=r
boene	bon	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
fin	fin1	NOMcom	NOMB.=s|GENRE=f|CAS=r
daint	deignier	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
doner	doner	VERinf	MORPH=empty
boene	bon	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
vie	vie1	NOMcom	NOMB.=s|GENRE=f|CAS=r
cuers	cuer2	NOMcom	NOMB.=s|GENRE=m|CAS=n
raplie	reploiier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
avinrent	avenir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
norri	norrir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
poissons	poisson	NOMcom	NOMB.=p|GENRE=m|CAS=r
flaons	fläon	NOMcom	NOMB.=p|GENRE=m|CAS=r
miches	miche	NOMcom	NOMB.=p|GENRE=f|CAS=r
