form	lemma	POS	morph
pierre	piere	NOMcom	NOMB.=s|GENRE=f|CAS=r
aventure	aventure	NOMcom	NOMB.=s|GENRE=f|CAS=r
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
ouevre	uevre	NOMcom	NOMB.=s|GENRE=f|CAS=r
monstree	mostrer	VERppe	NOMB.=s|GENRE=f|CAS=r
descouvert	descovrir	VERppe	NOMB.=s|GENRE=m|CAS=r
as	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s
esgardee	esgarder	VERppe	NOMB.=s|GENRE=f|CAS=r
exemple	essemple	NOMcom	NOMB.=s|GENRE=m|CAS=r
veil	voloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
aprendre	aprendre	VERinf	MORPH=empty
doit	devoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
atandre	atendre	VERinf	MORPH=empty
fable	fable	NOMcom	NOMB.=s|GENRE=f|CAS=r
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
menconge	mençogne	NOMcom	NOMB.=s|GENRE=m|CAS=r
painture	peinture	NOMcom	NOMB.=s|GENRE=f|CAS=r
samble	sembler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
songe	songe	NOMcom	NOMB.=s|GENRE=m|CAS=n
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
croire	croire	VERinf	MORPH=empty
voit	vëoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
uevre	uevre	NOMcom	NOMB.=s|GENRE=f|CAS=r
verité	verité	NOMcom	NOMB.=s|GENRE=f|CAS=r
descuevre	descovrir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
puce	puce1	NOMcom	NOMB.=s|GENRE=f|CAS=n
dist	dire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
monta	monter	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
chamoil	chamoil	NOMcom	NOMB.=s|GENRE=m|CAS=r
ala	aler	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
contree	contree	NOMcom	NOMB.=s|GENRE=f|CAS=r
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
puce	puce1	NOMcom	NOMB.=s|GENRE=f|CAS=n
pourpensee	porpenser	VERppe	NOMB.=s|GENRE=f|CAS=n
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
merciez	mercïer	VERppe	NOMB.=s|GENRE=m|CAS=r
chamoil	chamoil	NOMcom	NOMB.=s|GENRE=m|CAS=r
pires	pejor	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
seroie	estre1	VERcjg	MODE=con|PERS.=1|NOMB.=s
beste	beste	NOMcom	NOMB.=s|GENRE=f|CAS=r
devroit	devoir	VERcjg	MODE=con|PERS.=3|NOMB.=s
tranchier	trenchier1	VERinf	MORPH=empty
teste	teste	NOMcom	NOMB.=s|GENRE=f|CAS=r
mal	mal1	NOMcom	NOMB.=s|GENRE=m|CAS=r
signor	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=r
avoie	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=1|NOMB.=s
fait	faire	VERppe	NOMB.=s|GENRE=m|CAS=r
deshonnor	desonor	NOMcom	NOMB.=s|GENRE=f|CAS=r
alons	aler	VERcjg	MODE=imp|PERS.=1|NOMB.=p
roi	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=r
soiez	estre1	VERcjg	MODE=sub|TEMPS=pst|PERS.=2|NOMB.=p
desraisnerai	deraisnier	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s
mesquerra	meschëoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
vont	aler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
lion	lïon	NOMcom	NOMB.=s|GENRE=m|CAS=r
monstrerent	mostrer	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
raison	raison	NOMcom	NOMB.=s|GENRE=f|CAS=r
cuer	cuer2	NOMcom	NOMB.=s|GENRE=m|CAS=r
dient	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
perdu	perdre	VERppe	NOMB.=s|GENRE=m|CAS=r
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
gourpis	goupil	NOMcom	NOMB.=s|GENRE=m|CAS=n
respondu	respondre1	VERppe	NOMB.=s|GENRE=m|CAS=r
Sire	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=n
dist	dire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
avis	avis	NOMcom	NOMB.=s|GENRE=m|CAS=n
veulent	voloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
metre	metre2	VERinf	MORPH=empty
pais	päis	NOMcom	NOMB.=s|GENRE=m|CAS=r
iert	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
jour	jor	NOMcom	NOMB.=s|GENRE=m|CAS=r
point	point	NOMcom	NOMB.=s|GENRE=m|CAS=r
